# noise_perc_th noise_perc SNR_dB NN_nosym_f1 NN_nosym_f2 NN_postSR_f1_nosym NN_postSR_f2_nosym NN_sym_f1 NN_sym_f2 NN_postSR_f1 NN_postSR_f2 Param_f1 Param_f2
5.6234e+02 5.4325e+02 -1.5000e+01 3.1899e+00 2.8428e+00 2.5589e+00 2.2185e+00 1.4835e+00 1.2968e+00 1.1322e+00 8.6339e-01 2.3917e-01 8.4086e-02
6.3096e+02 6.3565e+02 -1.6000e+01 4.5612e+00 4.5585e+00 3.3811e+00 3.9679e+00 1.3398e+00 2.3839e+00 8.9346e-01 1.7122e+00 1.8030e-01 3.7757e-01
6.3096e+02 6.2569e+02 -1.6000e+01 3.1319e+00 3.0305e+00 2.6735e+00 2.3574e+00 1.1188e+00 1.2895e+00 4.8631e-01 7.3302e-01 2.0361e-01 2.2043e-01
6.3096e+02 6.5101e+02 -1.6000e+01 2.7552e+00 2.5831e+00 1.7404e+00 1.4710e+00 2.1144e+00 1.2024e+00 1.6408e-01 8.8164e-01 2.4239e-01 2.3561e-01
6.3096e+02 6.4032e+02 -1.6000e+01 2.3246e+00 2.3132e+00 1.1651e+00 7.2719e-01 1.5362e+00 1.3157e+00 7.7530e-01 5.6330e-01 2.7646e-01 1.9787e-02
6.3096e+02 6.1726e+02 -1.6000e+01 5.1643e+00 3.8631e+00 4.6030e+00 3.2314e+00 9.2079e-01 9.7197e-01 4.6965e-01 6.5795e-01 2.6377e-01 1.9417e-01
6.3096e+02 6.4658e+02 -1.6000e+01 3.2645e+00 2.9357e+00 2.1165e+00 1.8133e+00 1.7770e+00 7.7934e-01 1.1489e+00 7.5271e-01 1.0416e+00 1.8093e-02
6.3096e+02 6.2306e+02 -1.6000e+01 2.2591e+00 2.5100e+00 1.3816e+00 1.6485e+00 1.4998e+00 9.1742e-01 1.1486e+00 6.2542e-01 3.3937e-01 7.1164e-02
6.3096e+02 6.4838e+02 -1.6000e+01 3.1926e+00 3.7815e+00 2.3653e+00 2.7763e+00 1.4920e+00 2.0285e+00 1.3606e+00 1.6949e+00 3.9116e-01 6.8422e-01
6.3096e+02 6.1997e+02 -1.6000e+01 2.0885e+00 3.0650e+00 1.3879e+00 5.4406e-01 8.7491e-01 1.1927e+00 7.6016e-01 1.0446e+00 4.5294e-01 3.0745e-02
6.3096e+02 6.3841e+02 -1.6000e+01 3.3997e+00 3.2556e+00 2.5142e+00 1.9722e+00 9.4367e-01 1.5054e+00 4.5523e-01 8.7325e-01 2.2576e-01 2.4827e-01
7.0795e+02 6.9647e+02 -1.7000e+01 3.1623e+00 3.5661e+00 2.6449e+00 2.7990e+00 1.4838e+00 1.4946e+00 9.4381e-01 6.5900e-01 4.6492e-01 4.6958e-01
7.0795e+02 7.0410e+02 -1.7000e+01 2.9569e+00 3.7111e+00 2.2970e+00 2.3586e+00 1.4993e+00 1.1184e+00 1.2493e+00 9.5954e-01 4.5766e-01 6.7746e-02
7.0795e+02 7.2560e+02 -1.7000e+01 3.7311e+00 3.9114e+00 3.0822e+00 3.1955e+00 2.0829e+00 1.3561e+00 1.2357e+00 9.9715e-01 4.3793e-01 4.9134e-01
7.0795e+02 7.2196e+02 -1.7000e+01 6.2173e+00 7.2986e+00 5.8918e+00 6.6167e+00 1.5084e+00 1.6061e+00 1.2992e+00 1.4498e+00 5.1552e-02 4.5648e-02
7.0795e+02 7.0041e+02 -1.7000e+01 3.0291e+00 2.7925e+00 1.8361e+00 1.7296e+00 1.7377e+00 1.7211e+00 1.2327e+00 5.0947e-01 3.4466e-01 1.4363e-01
7.0795e+02 7.1254e+02 -1.7000e+01 3.2038e+00 2.7533e+00 2.6239e+00 1.9345e+00 1.4495e+00 9.8446e-01 1.1739e+00 7.1261e-01 2.3947e-01 4.1334e-01
7.0795e+02 7.0445e+02 -1.7000e+01 7.0755e+00 7.2081e+00 6.7754e+00 6.7182e+00 1.2775e+00 1.8474e+00 7.5067e-01 1.3493e+00 5.2800e-01 2.7504e-01
7.0795e+02 7.1450e+02 -1.7000e+01 2.8859e+00 3.2097e+00 1.7944e+00 2.3477e+00 1.1498e+00 1.3394e+00 9.4075e-01 1.2429e+00 3.8450e-01 6.4291e-02
7.0795e+02 6.8023e+02 -1.7000e+01 3.7708e+00 3.2799e+00 3.3195e+00 2.2831e+00 1.1463e+00 1.9451e+00 9.7638e-01 1.1669e+00 2.4621e-01 2.5662e-01
7.0795e+02 6.6115e+02 -1.7000e+01 5.5343e+00 4.2532e+00 4.9882e+00 3.5707e+00 1.8553e+00 1.2808e+00 1.2072e+00 1.1254e+00 4.7372e-01 2.2653e-01
7.9433e+02 7.7667e+02 -1.8000e+01 5.5422e+00 4.9253e+00 5.1148e+00 4.2054e+00 1.8187e+00 1.6950e+00 1.1301e-01 1.2807e+00 2.9239e-01 1.3928e-01
7.9433e+02 7.8007e+02 -1.8000e+01 3.5367e+00 4.0791e+00 2.7044e+00 2.2397e+00 1.4051e+00 2.2136e+00 7.5631e-01 8.8826e-01 3.3701e-01 4.6555e-01
7.9433e+02 8.0948e+02 -1.8000e+01 6.1339e+00 5.9882e+00 5.8555e+00 5.1554e+00 1.6471e+00 1.3002e+00 1.4196e+00 1.1963e+00 4.0669e-01 1.9330e-01
7.9433e+02 8.2237e+02 -1.8000e+01 3.0261e+00 2.8238e+00 7.1551e-01 1.8021e+00 1.6067e+00 1.1203e+00 1.3352e+00 8.9844e-01 9.3590e-02 3.0355e-02
7.9433e+02 7.7967e+02 -1.8000e+01 6.2066e+00 6.1035e+00 5.8455e+00 5.0453e+00 1.3445e+00 2.1773e+00 1.2425e+00 1.4003e+00 1.4434e-01 3.9932e-02
7.9433e+02 7.8068e+02 -1.8000e+01 3.5802e+00 3.9673e+00 3.0377e+00 3.2423e+00 1.4744e+00 1.0364e+00 1.1763e+00 7.5280e-01 6.2459e-01 1.0529e-01
7.9433e+02 8.1149e+02 -1.8000e+01 2.1627e+00 2.6130e+00 8.2340e-01 1.6578e+00 1.1504e+00 1.0937e+00 4.8912e-01 7.3712e-01 5.7285e-01 1.6145e-01
7.9433e+02 8.0029e+02 -1.8000e+01 5.6910e+00 6.0668e+00 5.1994e+00 5.8856e+00 1.2831e+00 1.6879e+00 1.0155e+00 1.3223e+00 3.1925e-01 2.9074e-01
7.9433e+02 7.9136e+02 -1.8000e+01 3.1608e+00 2.7366e+00 1.8171e+00 2.0122e+00 1.4522e+00 8.4093e-01 1.0443e+00 6.8507e-01 6.1468e-01 8.6059e-02
7.9433e+02 7.8248e+02 -1.8000e+01 3.2421e+00 3.6151e+00 2.4650e+00 2.1928e+00 1.8013e+00 1.2748e+00 9.3501e-01 7.0127e-01 5.1765e-01 9.0327e-03
8.9125e+02 8.6104e+02 -1.9000e+01 2.5173e+00 3.2598e+00 1.5718e+00 1.7591e+00 9.6213e-01 1.7112e+00 2.1933e-01 1.6281e+00 3.9308e-01 3.1348e-01
8.9125e+02 9.1083e+02 -1.9000e+01 4.4295e+00 4.1074e+00 3.0367e+00 2.9570e+00 1.9144e+00 2.3345e+00 1.0087e-01 1.9356e+00 4.4306e-01 3.6902e-01
8.9125e+02 8.9089e+02 -1.9000e+01 2.9976e+00 3.6655e+00 1.5348e+00 1.4834e+00 1.1677e+00 2.4892e+00 8.7903e-01 2.0203e+00 3.1896e-01 2.3501e-01
8.9125e+02 9.2043e+02 -1.9000e+01 5.5012e+00 6.1185e+00 4.8493e+00 4.9052e+00 1.1514e+00 1.5415e+00 1.0767e+00 7.7068e-01 5.5474e-01 3.4828e-01
8.9125e+02 8.9652e+02 -1.9000e+01 5.2754e+00 4.9437e+00 4.5479e+00 3.5829e+00 2.1209e+00 1.5658e+00 1.5756e+00 1.2427e+00 8.2915e-01 9.6801e-02
8.9125e+02 8.6039e+02 -1.9000e+01 3.1758e+00 3.6490e+00 7.8376e-01 2.1162e+00 1.6322e+00 1.9529e+00 1.2392e+00 1.3966e+00 4.4905e-01 1.7952e-01
8.9125e+02 9.0261e+02 -1.9000e+01 4.6639e+00 3.5126e+00 3.8852e+00 2.8163e+00 1.0974e+00 1.2572e+00 6.0124e-01 7.7502e-01 2.5670e-01 1.6799e-01
8.9125e+02 9.0235e+02 -1.9000e+01 4.9567e+00 4.3915e+00 2.6565e+00 2.2360e+00 3.1623e+00 2.4389e+00 1.8959e+00 1.7252e+00 8.6168e-01 1.7860e-01
8.9125e+02 9.1561e+02 -1.9000e+01 6.3907e+00 6.5138e+00 5.7623e+00 6.0942e+00 1.9990e+00 1.6444e+00 1.0060e+00 9.6602e-01 4.7006e-01 2.2232e-01
8.9125e+02 8.6153e+02 -1.9000e+01 4.8507e+00 4.2713e+00 3.4371e+00 3.3202e+00 1.6803e+00 1.6088e+00 8.1702e-01 4.5490e-01 2.3679e-01 8.2496e-02
1.0000e+03 1.0091e+03 -2.0000e+01 6.3927e+00 4.9645e+00 4.9070e+00 4.0638e+00 2.5223e+00 1.4992e+00 2.1820e+00 1.2173e+00 3.9964e-02 1.1845e-01
1.0000e+03 1.0169e+03 -2.0000e+01 6.7939e+00 6.2184e+00 5.7977e+00 5.6722e+00 2.3348e+00 1.8820e+00 1.4528e+00 1.4174e+00 7.1295e-01 1.6909e-01
1.0000e+03 1.0027e+03 -2.0000e+01 6.1925e+00 5.7207e+00 5.4912e+00 4.2830e+00 1.2987e+00 2.0367e+00 9.3274e-01 1.0414e+00 2.8044e-01 5.9791e-01
1.0000e+03 9.9802e+02 -2.0000e+01 3.5229e+00 4.8296e+00 2.0420e+00 3.4593e+00 1.5241e+00 2.3481e+00 1.2958e+00 2.0712e+00 4.6730e-01 1.8424e-01
1.0000e+03 9.8721e+02 -2.0000e+01 4.9295e+00 5.8029e+00 3.6031e+00 4.8710e+00 2.1756e+00 1.4717e+00 1.4136e+00 5.5642e-01 4.7211e-02 1.6645e-01
1.0000e+03 9.9804e+02 -2.0000e+01 8.9048e+00 8.0137e+00 8.2762e+00 7.1739e+00 1.3137e+00 2.3209e+00 1.0122e+00 8.6475e-01 2.2722e-01 6.9791e-02
1.0000e+03 9.9326e+02 -2.0000e+01 4.0038e+00 3.6038e+00 1.8044e+00 1.8321e+00 2.9823e+00 1.5889e+00 1.9469e+00 1.3253e+00 1.0485e+00 2.3687e-01
1.0000e+03 1.0108e+03 -2.0000e+01 7.0572e+00 8.8646e+00 6.3840e+00 8.5873e+00 1.8497e+00 1.7584e+00 1.6526e+00 1.3228e+00 2.3186e-01 8.1356e-01
1.0000e+03 9.6939e+02 -2.0000e+01 8.4697e+00 1.1306e+01 7.8483e+00 1.0698e+01 2.7494e+00 2.3007e+00 1.8124e+00 2.0204e+00 1.0780e+00 7.8124e-02
1.0000e+03 1.0260e+03 -2.0000e+01 3.4787e+00 5.1050e+00 2.0546e+00 3.4188e+00 1.9252e+00 2.5157e+00 1.1083e+00 1.8346e+00 8.6879e-01 1.1938e+00
