noise_th noise noise_db xNN vNN  xNN+SR vNN+SR xNN+sym vNN+sym xNN+sym+SR vNN+sym+SR xparam vparam
1.12201845 1.13274381 39.00000000 0.00543962 0.00214577 0.00339779 0.00214577 0.00259870 0.00168526 0.00233878 0.00156988 0.00118653 0.00092703
1.12201845 1.13274381 39.00000000 0.00453415 0.00286901 0.00443673 0.00286901 0.00312685 0.00265481 0.00437457 0.00365844 0.00255995 0.00213730
1.12201845 1.13274381 39.00000000 0.00356174 0.00247856 0.00443297 0.00247856 0.00112932 0.00107684 0.00221581 0.00216182 0.00234889 0.00220433
1.12201845 1.13274381 39.00000000 0.00571121 0.00354025 0.00369983 0.00354025 0.00408362 0.00307204 0.00360517 0.00273562 0.00201897 0.00162318
1.12201845 1.13274381 39.00000000 0.00628272 0.00357848 0.00331604 0.00357848 0.00264662 0.00180086 0.00198894 0.00144825 0.00110644 0.00081732
1.12201845 1.13274381 39.00000000 0.00374585 0.00289619 0.00405788 0.00289619 0.00340151 0.00325159 0.00347264 0.00327324 0.00241336 0.00228726
1.12201845 1.13274381 39.00000000 0.00390415 0.00157764 0.00328787 0.00157764 0.00264057 0.00150786 0.00063599 0.00055515 0.00105204 0.00061943
1.12201845 1.13274381 39.00000000 0.00663102 0.00621858 0.00430315 0.00621858 0.00533304 0.00535992 0.00417782 0.00412208 0.00266218 0.00259684
1.12201845 1.09770422 39.00000000 0.00452551 0.00199849 0.00151068 0.00199849 0.00199595 0.00074631 0.00181774 0.00032837 0.00091332 0.00062128
1.12201845 1.09770422 39.00000000 0.00304658 0.00212181 0.00300409 0.00212181 0.00255576 0.00144760 0.00201378 0.00070445 0.00137044 0.00092426
1.12201845 1.09770422 39.00000000 0.00292343 0.00222430 0.00266840 0.00222430 0.00204458 0.00123690 0.00169559 0.00046576 0.00175207 0.00120415
1.12201845 1.09770422 39.00000000 0.00273292 0.00199057 0.00146127 0.00199057 0.00258334 0.00201371 0.00180983 0.00032441 0.00050745 0.00053047
1.12201845 1.09770422 39.00000000 0.00348183 0.00255591 0.00298836 0.00255591 0.00277140 0.00171222 0.00213967 0.00071795 0.00158036 0.00112106
1.12201845 1.09770422 39.00000000 0.00390958 0.00252984 0.00286876 0.00252984 0.00272015 0.00131802 0.00188585 0.00041427 0.00143356 0.00093152
1.12201845 1.09770422 39.00000000 0.00271716 0.00195726 0.00136206 0.00195726 0.00249402 0.00208908 0.00185621 0.00031781 0.00048116 0.00053315
1.12201845 1.09770422 39.00000000 0.00414792 0.00187656 0.00142564 0.00187656 0.00196385 0.00107145 0.00199600 0.00050831 0.00101952 0.00064655
1.12201845 1.09770422 39.00000000 0.00201215 0.00106816 0.00192744 0.00106816 0.00179208 0.00078027 0.00191873 0.00054620 0.00135368 0.00096243
1.12201845 1.09770422 39.00000000 0.00254709 0.00156296 0.00116087 0.00156296 0.00164415 0.00096974 0.00190821 0.00053852 0.00030563 0.00027943
1.12201845 1.13096799 39.00000000 0.00557468 0.00334111 0.00565336 0.00334111 0.00339688 0.00337766 0.00276199 0.00269588 0.00157883 0.00153967
1.12201845 1.13096799 39.00000000 0.00456381 0.00316785 0.00415808 0.00316785 0.00195854 0.00139351 0.00202681 0.00151213 0.00100784 0.00086230
1.12201845 1.13096799 39.00000000 0.00564892 0.00245144 0.00658795 0.00245144 0.00160281 0.00132261 0.00133199 0.00118391 0.00138052 0.00093106
1.12201845 1.13096799 39.00000000 0.00497411 0.00245256 0.00559755 0.00245256 0.00347059 0.00249945 0.00118769 0.00110363 0.00100734 0.00077849
1.12201845 1.13096799 39.00000000 0.00673893 0.00373185 0.00613760 0.00373185 0.00419945 0.00370155 0.00235365 0.00210455 0.00184016 0.00160578
1.12201845 1.13096799 39.00000000 0.00423711 0.00322420 0.00388950 0.00322420 0.00195349 0.00142010 0.00122244 0.00097503 0.00131374 0.00101299
1.12201845 1.13096799 39.00000000 0.00628903 0.00370069 0.00562736 0.00370069 0.00434143 0.00378473 0.00235383 0.00209598 0.00155726 0.00134133
1.12201845 1.13096799 39.00000000 0.00802676 0.00191956 0.00728687 0.00191956 0.00109694 0.00125275 0.00125720 0.00126528 0.00166139 0.00168361
1.12201845 1.13096799 39.00000000 0.00420682 0.00297320 0.00437147 0.00297320 0.00164373 0.00135720 0.00150096 0.00129335 0.00087612 0.00072995
1.12201845 1.13096799 39.00000000 0.00700227 0.00293710 0.00619094 0.00293710 0.00524137 0.00486891 0.00257266 0.00238784 0.00194749 0.00180294
1.12201845 1.11772750 39.00000000 0.00356494 0.00292217 0.00233660 0.00292217 0.00183232 0.00151659 0.00014784 0.00013889 0.00032316 0.00026404
1.12201845 1.11772750 39.00000000 0.00361560 0.00136554 0.00189249 0.00136554 0.00139228 0.00071903 0.00008284 0.00011722 0.00014658 0.00010915
1.12201845 1.11772750 39.00000000 0.00248802 0.00134631 0.00287249 0.00134631 0.00139274 0.00088189 0.00105561 0.00073006 0.00083589 0.00070674
1.12201845 1.11772750 39.00000000 0.00320203 0.00146754 0.00313313 0.00146754 0.00206930 0.00094280 0.00052066 0.00028892 0.00038190 0.00018695
1.12201845 1.11772750 39.00000000 0.00283059 0.00159577 0.00300228 0.00159577 0.00118544 0.00105162 0.00037560 0.00020457 0.00029723 0.00016122
1.12201845 1.11772750 39.00000000 0.00275155 0.00134672 0.00241723 0.00134672 0.00202962 0.00097041 0.00066699 0.00035240 0.00053783 0.00032287
1.12201845 1.11772750 39.00000000 0.00247642 0.00160721 0.00265863 0.00160721 0.00119444 0.00064035 0.00073756 0.00052024 0.00046316 0.00037422
1.12201845 1.11772750 39.00000000 0.00448453 0.00233017 0.00237815 0.00233017 0.00232237 0.00095443 0.00099726 0.00054872 0.00055833 0.00032272
1.12201845 1.11772750 39.00000000 0.00339279 0.00195329 0.00250724 0.00195329 0.00143492 0.00081066 0.00053149 0.00032250 0.00025823 0.00026308
1.12201845 1.11772750 39.00000000 0.00407757 0.00217943 0.00253091 0.00217943 0.00184366 0.00107507 0.00031153 0.00021963 0.00029942 0.00022034
1.25892541 1.22300423 38.00000000 0.00147714 0.00166498 0.00136328 0.00166498 0.00135551 0.00112242 0.00107592 0.00113844 0.00115786 0.00085244
1.25892541 1.22300423 38.00000000 0.00139997 0.00170581 0.00220516 0.00170581 0.00109962 0.00128825 0.00202712 0.00202912 0.00134332 0.00124941
1.25892541 1.22300423 38.00000000 0.00192392 0.00168866 0.00148161 0.00168866 0.00175137 0.00110471 0.00146856 0.00136288 0.00129643 0.00092401
1.25892541 1.22300423 38.00000000 0.00232241 0.00175940 0.00133952 0.00175940 0.00182822 0.00125837 0.00133515 0.00130420 0.00099463 0.00069805
1.25892541 1.22300423 38.00000000 0.00229268 0.00218893 0.00201410 0.00218893 0.00112512 0.00123303 0.00166306 0.00163197 0.00106091 0.00091142
1.25892541 1.22300423 38.00000000 0.00221004 0.00177841 0.00153790 0.00177841 0.00169584 0.00109718 0.00150979 0.00131322 0.00100009 0.00073570
1.25892541 1.22300423 38.00000000 0.00437537 0.00293719 0.00228850 0.00293719 0.00129253 0.00062623 0.00201301 0.00061917 0.00025091 0.00011435
1.25892541 1.22300423 38.00000000 0.00224998 0.00138539 0.00257290 0.00138539 0.00229376 0.00118435 0.00217230 0.00113968 0.00073911 0.00071782
1.25892541 1.22300423 38.00000000 0.00162258 0.00164909 0.00134131 0.00164909 0.00149186 0.00115676 0.00108885 0.00107134 0.00096717 0.00066970
1.25892541 1.22300423 38.00000000 0.00266465 0.00197363 0.00145873 0.00197363 0.00202125 0.00152862 0.00116083 0.00119482 0.00105396 0.00071011
1.25892541 1.30398771 38.00000000 0.00533677 0.00445259 0.00388445 0.00445259 0.00359983 0.00216611 0.00161070 0.00093381 0.00086027 0.00047512
1.25892541 1.30398771 38.00000000 0.00608122 0.00234811 0.00397084 0.00234811 0.00484175 0.00215500 0.00174221 0.00091291 0.00074810 0.00037221
1.25892541 1.30398771 38.00000000 0.00934928 0.00257354 0.00374363 0.00257354 0.00410701 0.00205939 0.00174750 0.00092929 0.00055228 0.00033922
1.25892541 1.30398771 38.00000000 0.01097727 0.00335154 0.00373638 0.00335154 0.00469191 0.00222679 0.00157195 0.00092956 0.00066698 0.00036358
1.25892541 1.30398771 38.00000000 0.00472508 0.00454018 0.00379846 0.00454018 0.00224316 0.00146221 0.00207299 0.00105445 0.00099802 0.00063057
1.25892541 1.30398771 38.00000000 0.00780270 0.00354333 0.00453808 0.00354333 0.00496020 0.00317043 0.00302706 0.00199827 0.00114471 0.00071803
1.25892541 1.30398771 38.00000000 0.00466734 0.00375529 0.00370120 0.00375529 0.00204676 0.00123447 0.00171027 0.00090459 0.00059605 0.00034268
1.25892541 1.30398771 38.00000000 0.00623833 0.00514205 0.00397239 0.00514205 0.00296447 0.00198460 0.00192294 0.00105169 0.00098764 0.00069891
1.25892541 1.30398771 38.00000000 0.00779569 0.00362034 0.00450900 0.00362034 0.00468020 0.00442245 0.00277161 0.00253469 0.00084814 0.00078174
1.25892541 1.30398771 38.00000000 0.00606742 0.00410568 0.00412357 0.00410568 0.00453606 0.00300650 0.00243898 0.00161490 0.00103443 0.00066648
1.25892541 1.24101428 38.00000000 0.00544097 0.00252240 0.00297375 0.00252240 0.00574047 0.00222129 0.00587545 0.00200326 0.00023115 0.00019538
1.25892541 1.24101428 38.00000000 0.00576173 0.00424044 0.00275071 0.00424044 0.00401513 0.00304533 0.00264975 0.00239776 0.00128002 0.00094251
1.25892541 1.24101428 38.00000000 0.00568235 0.00269784 0.00414073 0.00269784 0.00529989 0.00244073 0.00439411 0.00207743 0.00120008 0.00078204
1.25892541 1.24101428 38.00000000 0.00377595 0.00195993 0.00363876 0.00195993 0.00290781 0.00154722 0.00269325 0.00144721 0.00087304 0.00060755
1.25892541 1.24101428 38.00000000 0.00424929 0.00214112 0.00466663 0.00214112 0.00373438 0.00185226 0.00338840 0.00160301 0.00140370 0.00099034
1.25892541 1.24101428 38.00000000 0.00507272 0.00374731 0.00222378 0.00374731 0.00427338 0.00205097 0.00491840 0.00218191 0.00028405 0.00014519
1.25892541 1.24101428 38.00000000 0.00630311 0.00446582 0.00445532 0.00446582 0.00375551 0.00217670 0.00344417 0.00197395 0.00152460 0.00104699
1.25892541 1.24101428 38.00000000 0.00702572 0.00352388 0.00307853 0.00352388 0.00636365 0.00260126 0.00527806 0.00215596 0.00066976 0.00050345
1.25892541 1.24101428 38.00000000 0.00594575 0.00330403 0.00346786 0.00330403 0.00609123 0.00228090 0.00471431 0.00170214 0.00041524 0.00036396
1.25892541 1.24101428 38.00000000 0.00317621 0.00325333 0.00114601 0.00325333 0.00263188 0.00322387 0.00203669 0.00269282 0.00133966 0.00121752
1.25892541 1.25593840 38.00000000 0.00700544 0.00372853 0.00310322 0.00372853 0.00300232 0.00209018 0.00188669 0.00134304 0.00157968 0.00108736
1.25892541 1.25593840 38.00000000 0.00716859 0.00406305 0.00312171 0.00406305 0.00330351 0.00220573 0.00201412 0.00140242 0.00145900 0.00102463
1.25892541 1.25593840 38.00000000 0.00544882 0.00198322 0.00402661 0.00198322 0.00273936 0.00203742 0.00420876 0.00314213 0.00333464 0.00245644
1.25892541 1.25593840 38.00000000 0.00638001 0.00237263 0.00271740 0.00237263 0.00264556 0.00144255 0.00215830 0.00144007 0.00163346 0.00105127
1.25892541 1.25593840 38.00000000 0.00511898 0.00186957 0.00203027 0.00186957 0.00265272 0.00122104 0.00132124 0.00089362 0.00094022 0.00063953
1.25892541 1.25593840 38.00000000 0.00388977 0.00216176 0.00280712 0.00216176 0.00254364 0.00180038 0.00243515 0.00195418 0.00227860 0.00167178
1.25892541 1.25593840 38.00000000 0.00574837 0.00305447 0.00414799 0.00305447 0.00368795 0.00290650 0.00417824 0.00312264 0.00344677 0.00252798
1.25892541 1.25593840 38.00000000 0.00654114 0.00315771 0.00269734 0.00315771 0.00216085 0.00171476 0.00172571 0.00120072 0.00142209 0.00092430
1.25892541 1.25593840 38.00000000 0.00468942 0.00188270 0.00177749 0.00188270 0.00224725 0.00124429 0.00145305 0.00094899 0.00108089 0.00068988
1.25892541 1.25593840 38.00000000 0.00435101 0.00370279 0.00401715 0.00370279 0.00451200 0.00457444 0.00455292 0.00451399 0.00411642 0.00405181
1.25892541 1.26206089 38.00000000 0.00220298 0.00110267 0.00201928 0.00110267 0.00195241 0.00139525 0.00158503 0.00071797 0.00144115 0.00083335
1.25892541 1.26206089 38.00000000 0.00261127 0.00188809 0.00226929 0.00188809 0.00171891 0.00171061 0.00107416 0.00106439 0.00144239 0.00130724
1.25892541 1.26206089 38.00000000 0.00259507 0.00105932 0.00199200 0.00105932 0.00059876 0.00052051 0.00108200 0.00070344 0.00082362 0.00071995
1.25892541 1.26206089 38.00000000 0.00428547 0.00191309 0.00188702 0.00191309 0.00073300 0.00059614 0.00094535 0.00058499 0.00095847 0.00075195
1.25892541 1.26206089 38.00000000 0.00246173 0.00178223 0.00217931 0.00178223 0.00167916 0.00111895 0.00144575 0.00087250 0.00146887 0.00095791
1.25892541 1.26206089 38.00000000 0.00185745 0.00128422 0.00161363 0.00128422 0.00122241 0.00075416 0.00088338 0.00074557 0.00085474 0.00068348
1.25892541 1.26206089 38.00000000 0.00281595 0.00189044 0.00217498 0.00189044 0.00112161 0.00135906 0.00090718 0.00098686 0.00092023 0.00093774
1.25892541 1.26206089 38.00000000 0.00252033 0.00197840 0.00192892 0.00197840 0.00203531 0.00143347 0.00146378 0.00106194 0.00165158 0.00120898
1.25892541 1.26206089 38.00000000 0.00200518 0.00120319 0.00221525 0.00120319 0.00225562 0.00142188 0.00151006 0.00086165 0.00093316 0.00066412
1.25892541 1.26206089 38.00000000 0.00376052 0.00329833 0.00234627 0.00329833 0.00227980 0.00207124 0.00111062 0.00112622 0.00130916 0.00122362
1.25892541 1.28321364 38.00000000 0.00689659 0.00283084 0.00413052 0.00283084 0.00460506 0.00170933 0.00334171 0.00134118 0.00063970 0.00034327
1.25892541 1.28321364 38.00000000 0.00261890 0.00205686 0.00104188 0.00205686 0.00077905 0.00082097 0.00088831 0.00098450 0.00058126 0.00056242
1.25892541 1.28321364 38.00000000 0.00219464 0.00183868 0.00115125 0.00183868 0.00120917 0.00123501 0.00091980 0.00113116 0.00032568 0.00034107
1.25892541 1.28321364 38.00000000 0.00390584 0.00269793 0.00104907 0.00269793 0.00165220 0.00154448 0.00141107 0.00113430 0.00049584 0.00032480
1.25892541 1.28321364 38.00000000 0.00493516 0.00246669 0.00299157 0.00246669 0.00495949 0.00251479 0.00267650 0.00151945 0.00065169 0.00041582
1.25892541 1.28321364 38.00000000 0.00498502 0.00313148 0.00261433 0.00313148 0.00331417 0.00212577 0.00188582 0.00135777 0.00050568 0.00035665
1.25892541 1.28321364 38.00000000 0.00263152 0.00210094 0.00121580 0.00210094 0.00164229 0.00136426 0.00115655 0.00100876 0.00037114 0.00030660
1.25892541 1.28321364 38.00000000 0.00376501 0.00199424 0.00270838 0.00199424 0.00370995 0.00191328 0.00237577 0.00132035 0.00038002 0.00023134
1.25892541 1.28321364 38.00000000 0.00242451 0.00203198 0.00062919 0.00203198 0.00096599 0.00105013 0.00075149 0.00108863 0.00019248 0.00020715
1.25892541 1.28321364 38.00000000 0.00373087 0.00309853 0.00173943 0.00309853 0.00232534 0.00203107 0.00132456 0.00140363 0.00033144 0.00026385
1.25892541 1.24924975 38.00000000 0.00293067 0.00164882 0.00307026 0.00164882 0.00127107 0.00116090 0.00132127 0.00097569 0.00126241 0.00097086
1.25892541 1.24924975 38.00000000 0.00301245 0.00173988 0.00287025 0.00173988 0.00127252 0.00108865 0.00048324 0.00038613 0.00061447 0.00047164
1.25892541 1.24924975 38.00000000 0.00400743 0.00147368 0.00294965 0.00147368 0.00081422 0.00078173 0.00024863 0.00024248 0.00081230 0.00066015
1.25892541 1.24924975 38.00000000 0.00393397 0.00178874 0.00295307 0.00178874 0.00093062 0.00084733 0.00024780 0.00018188 0.00063637 0.00044600
1.25892541 1.24924975 38.00000000 0.00294182 0.00121913 0.00278880 0.00121913 0.00078869 0.00068016 0.00054843 0.00037184 0.00063545 0.00049590
1.25892541 1.24924975 38.00000000 0.00431997 0.00145497 0.00280679 0.00145497 0.00095209 0.00049421 0.00062046 0.00044160 0.00082994 0.00052635
1.25892541 1.24924975 38.00000000 0.00313649 0.00135928 0.00290752 0.00135928 0.00068953 0.00071208 0.00037458 0.00033812 0.00067787 0.00056398
1.25892541 1.24924975 38.00000000 0.00506228 0.00188683 0.00309287 0.00188683 0.00201653 0.00102123 0.00047157 0.00025800 0.00042936 0.00023080
1.25892541 1.24924975 38.00000000 0.00295718 0.00155389 0.00281245 0.00155389 0.00151997 0.00119216 0.00087620 0.00070295 0.00075954 0.00065315
1.25892541 1.24924975 38.00000000 0.00271453 0.00133186 0.00293272 0.00133186 0.00096098 0.00091100 0.00081810 0.00060796 0.00080322 0.00057461
1.25892541 1.24638100 38.00000000 0.00301611 0.00199241 0.00196259 0.00199241 0.00208412 0.00123860 0.00120435 0.00058614 0.00119550 0.00090377
1.25892541 1.24638100 38.00000000 0.00320650 0.00283247 0.00114293 0.00283247 0.00128785 0.00110449 0.00121986 0.00086204 0.00124839 0.00090734
1.25892541 1.24638100 38.00000000 0.00247906 0.00277287 0.00152839 0.00277287 0.00190731 0.00175187 0.00076022 0.00071332 0.00206023 0.00189637
1.25892541 1.24638100 38.00000000 0.00475618 0.00444455 0.00252407 0.00444455 0.00223627 0.00109492 0.00088143 0.00069338 0.00089052 0.00073227
1.25892541 1.24638100 38.00000000 0.00277186 0.00396141 0.00149709 0.00396141 0.00059117 0.00051655 0.00082937 0.00088965 0.00153657 0.00157942
1.25892541 1.24638100 38.00000000 0.00246268 0.00260992 0.00168009 0.00260992 0.00254615 0.00214701 0.00122940 0.00098164 0.00237399 0.00197527
1.25892541 1.24638100 38.00000000 0.00361189 0.00271284 0.00194585 0.00271284 0.00237979 0.00144152 0.00111961 0.00054098 0.00135085 0.00089378
1.25892541 1.24638100 38.00000000 0.00352861 0.00379199 0.00140270 0.00379199 0.00144888 0.00107641 0.00127799 0.00084946 0.00156363 0.00123389
1.25892541 1.24638100 38.00000000 0.00271700 0.00223533 0.00152449 0.00223533 0.00144331 0.00111653 0.00123427 0.00105716 0.00103919 0.00093186
1.25892541 1.24638100 38.00000000 0.00298097 0.00288053 0.00150982 0.00288053 0.00321122 0.00235449 0.00107853 0.00080852 0.00180799 0.00142122
1.25892541 1.29583862 38.00000000 0.00395528 0.00380186 0.00281479 0.00380186 0.00057155 0.00069078 0.00057936 0.00062839 0.00156511 0.00154516
1.25892541 1.29583862 38.00000000 0.00347185 0.00396775 0.00247146 0.00396775 0.00131410 0.00097067 0.00111032 0.00074801 0.00083310 0.00074652
1.25892541 1.29583862 38.00000000 0.00446481 0.00472224 0.00297625 0.00472224 0.00150657 0.00108523 0.00126600 0.00082804 0.00099566 0.00085132
1.25892541 1.29583862 38.00000000 0.00474371 0.00502417 0.00272703 0.00502417 0.00148115 0.00118448 0.00121660 0.00094221 0.00105303 0.00085678
1.25892541 1.29583862 38.00000000 0.00370345 0.00362137 0.00301156 0.00362137 0.00101914 0.00078718 0.00182555 0.00114591 0.00117244 0.00099605
1.25892541 1.29583862 38.00000000 0.00556065 0.00516675 0.00290938 0.00516675 0.00143590 0.00086107 0.00151234 0.00092340 0.00081665 0.00056306
1.25892541 1.29583862 38.00000000 0.00412902 0.00337351 0.00398580 0.00337351 0.00172653 0.00122031 0.00058025 0.00043718 0.00144580 0.00101580
1.25892541 1.29583862 38.00000000 0.00515471 0.00385041 0.00451606 0.00385041 0.00095554 0.00103252 0.00052579 0.00050798 0.00153378 0.00122469
1.25892541 1.29583862 38.00000000 0.00535624 0.00508313 0.00298332 0.00508313 0.00144500 0.00092270 0.00084149 0.00058132 0.00089052 0.00058970
1.25892541 1.29583862 38.00000000 0.00400383 0.00338775 0.00344609 0.00338775 0.00092456 0.00093190 0.00050539 0.00048569 0.00144629 0.00117966
1.25892541 1.29036470 38.00000000 0.00399801 0.00316152 0.00285555 0.00316152 0.00276076 0.00137457 0.00248972 0.00112692 0.00123970 0.00088142
1.25892541 1.29036470 38.00000000 0.00221957 0.00180993 0.00346072 0.00180993 0.00348334 0.00262769 0.00312278 0.00213953 0.00188617 0.00171334
1.25892541 1.29036470 38.00000000 0.00269837 0.00259042 0.00309237 0.00259042 0.00277215 0.00158863 0.00308235 0.00195468 0.00186725 0.00160325
1.25892541 1.29036470 38.00000000 0.00248966 0.00263505 0.00285199 0.00263505 0.00263651 0.00126435 0.00258051 0.00121776 0.00156419 0.00119705
1.25892541 1.29036470 38.00000000 0.00300616 0.00172627 0.00266083 0.00172627 0.00281651 0.00126865 0.00236457 0.00052546 0.00082163 0.00052336
1.25892541 1.29036470 38.00000000 0.00343604 0.00283789 0.00266089 0.00283789 0.00316552 0.00159734 0.00282751 0.00129158 0.00135276 0.00094942
1.25892541 1.29036470 38.00000000 0.00377611 0.00308044 0.00259161 0.00308044 0.00295373 0.00145637 0.00270318 0.00106140 0.00126777 0.00087132
1.25892541 1.29036470 38.00000000 0.00514139 0.00344890 0.00287087 0.00344890 0.00301986 0.00141546 0.00258466 0.00095620 0.00134901 0.00097028
1.25892541 1.29036470 38.00000000 0.00227147 0.00233048 0.00293472 0.00233048 0.00280209 0.00147667 0.00245160 0.00118629 0.00144715 0.00115402
