# noise_perc_th noise_perc SNR_dB NN_nosym_f1 NN_nosym_f2 NN_postSR_f1_nosym NN_postSR_f2_nosym NN_sym_f1 NN_sym_f2 NN_postSR_f1 NN_postSR_f2 Param_f1 Param_f2
3.9811e+02 3.9811e+02 -1.2000e+01 1.8164e+01 7.2307e+00 1.7962e+01 6.6669e+00 1.2424e+01 6.3647e+00 1.1855e+01 6.2603e+00 2.8830e+00 5.8111e+00
3.9811e+02 3.9811e+02 -1.2000e+01 2.3936e+01 8.9621e+00 2.3625e+01 8.3861e+00 1.8270e+01 6.5917e+00 1.8177e+01 6.2691e+00 4.9338e+00 4.5589e+00
3.9811e+02 3.9811e+02 -1.2000e+01 1.6606e+01 5.3841e+00 1.6542e+01 5.0480e+00 7.4630e+00 3.1742e+00 7.3212e+00 3.0755e+00 1.1584e+00 3.0607e+00
4.4668e+02 4.4668e+02 -1.3000e+01 4.5613e+01 8.1420e+00 4.4769e+01 9.1979e+00 3.4978e+01 1.0666e+01 3.4557e+01 1.0739e+01 6.0599e-02 1.4150e+01
4.4668e+02 4.4668e+02 -1.3000e+01 5.3800e+01 5.9483e+00 5.3585e+01 5.4569e+00 5.0913e+01 3.5688e+00 5.0803e+01 3.2180e+00 9.3735e+00 3.0512e+00
4.4668e+02 4.4668e+02 -1.3000e+01 1.0445e+02 2.4270e+01 1.0215e+02 2.4395e+01 9.4903e+01 3.2566e+01 9.4506e+01 2.8962e+01 2.7567e+01 5.1983e+01
4.4668e+02 4.4668e+02 -1.3000e+01 3.5657e+00 6.9025e+00 2.7518e+00 6.6479e+00 2.0847e+00 5.9822e+00 1.6149e+00 5.9312e+00 2.8576e+00 5.7706e+00
4.4668e+02 4.4668e+02 -1.3000e+01 5.6782e+00 1.4360e+01 5.1480e+00 1.4834e+01 4.1121e+00 1.2378e+01 3.7530e+00 1.2178e+01 2.5380e+00 9.2712e+00
4.4668e+02 4.4668e+02 -1.3000e+01 5.7883e+00 1.6307e+01 5.3498e+00 1.7046e+01 2.8391e+00 1.5847e+01 2.6695e+00 1.5801e+01 2.2690e+00 1.6686e+01
4.4668e+02 4.4668e+02 -1.3000e+01 1.2046e+02 2.6899e+01 1.1845e+02 2.6354e+01 9.8314e+01 4.7226e+01 9.8134e+01 4.7195e+01 1.6514e+01 1.0522e+02
4.4668e+02 4.4668e+02 -1.3000e+01 2.8523e+00 5.3867e+00 1.6704e+00 4.9608e+00 2.4348e+00 4.4963e+00 2.2419e+00 4.3310e+00 2.5993e+00 3.9043e+00
4.4668e+02 4.4668e+02 -1.3000e+01 3.9729e+01 6.5952e+00 3.9470e+01 6.1142e+00 3.4194e+01 6.2235e+00 3.3925e+01 6.1079e+00 5.2070e+00 8.6024e+00
4.4668e+02 4.4668e+02 -1.3000e+01 1.0128e+02 1.9452e+01 1.0062e+02 1.9271e+01 8.6329e+01 3.1297e+01 8.5690e+01 3.1376e+01 1.8837e+01 5.0843e+01
5.0119e+02 5.0119e+02 -1.4000e+01 7.7376e+01 1.8860e+01 7.5420e+01 1.8614e+01 6.3582e+01 1.8226e+01 6.3195e+01 1.7773e+01 1.3862e+01 1.7757e+01
5.0119e+02 5.0119e+02 -1.4000e+01 4.1318e+00 1.4200e+01 3.5302e+00 1.2077e+01 2.4273e+00 1.4535e+01 2.2264e+00 1.4448e+01 2.5095e+00 1.4430e+01
5.0119e+02 5.0119e+02 -1.4000e+01 6.4906e+00 6.3641e+00 5.6364e+00 5.8813e+00 4.6455e+00 6.1323e+00 4.4216e+00 5.9841e+00 3.5465e+00 6.1985e+00
5.0119e+02 5.0119e+02 -1.4000e+01 1.1944e+02 3.7141e+01 1.1787e+02 3.8212e+01 1.2279e+02 2.6119e+01 1.2197e+02 2.5971e+01 2.6336e+01 4.7174e+01
5.0119e+02 5.0119e+02 -1.4000e+01 3.3563e+00 4.8358e+00 2.7440e+00 4.8679e+00 2.6300e+00 3.5797e+00 2.3418e+00 3.5351e+00 2.6084e+00 3.3620e+00
5.0119e+02 5.0119e+02 -1.4000e+01 4.0710e+01 1.6839e+01 4.1215e+01 1.5553e+01 1.7736e+01 1.1203e+01 1.7518e+01 1.0669e+01 9.3768e-01 1.1046e+01
5.0119e+02 5.0119e+02 -1.4000e+01 6.3341e+01 6.6591e+00 6.2594e+01 6.2687e+00 5.8361e+01 5.0525e+00 5.8142e+01 4.9484e+00 1.2613e+01 4.7061e+00
5.0119e+02 5.0119e+02 -1.4000e+01 8.3087e+00 1.0771e+01 7.8594e+00 1.1104e+01 2.8478e+00 1.0206e+01 2.7349e+00 1.0081e+01 2.5457e+00 8.2321e+00
5.0119e+02 5.0119e+02 -1.4000e+01 2.5037e+01 1.9530e+01 2.4125e+01 1.9291e+01 9.4616e+00 2.1367e+01 9.1907e+00 2.2183e+01 1.7147e+00 2.1008e+01
5.0119e+02 5.0119e+02 -1.4000e+01 2.7153e+01 1.2675e+01 2.6829e+01 1.2243e+01 1.8482e+01 1.2798e+01 1.7816e+01 1.2743e+01 1.0424e+00 1.4199e+01
5.6234e+02 5.6234e+02 -1.5000e+01 1.0548e+02 3.2718e+01 1.0234e+02 3.2557e+01 9.8474e+01 3.0932e+01 9.8228e+01 3.0914e+01 2.0367e+01 3.6709e+01
5.6234e+02 5.6234e+02 -1.5000e+01 1.0486e+02 2.8458e+01 1.0369e+02 2.8550e+01 9.8797e+01 3.0844e+01 9.8555e+01 3.0815e+01 6.2465e+00 5.8467e+01
5.6234e+02 5.6234e+02 -1.5000e+01 1.1511e+02 2.7596e+01 1.1456e+02 2.7601e+01 1.0747e+02 2.8490e+01 1.0666e+02 2.8142e+01 2.3507e+01 3.9736e+01
5.6234e+02 5.6234e+02 -1.5000e+01 1.3993e+02 8.4955e+01 1.3277e+02 8.3115e+01 2.1109e+01 2.8865e+01 2.0890e+01 2.8718e+01 2.0557e-01 2.3075e+01
5.6234e+02 5.6234e+02 -1.5000e+01 5.0860e+00 2.8986e+01 4.5090e+00 3.0021e+01 4.0464e+00 2.7322e+01 3.6344e+00 2.7285e+01 1.6773e+00 2.6418e+01
5.6234e+02 5.6234e+02 -1.5000e+01 7.2218e+01 8.1159e+00 7.0084e+01 8.4290e+00 6.7282e+01 6.3408e+00 6.6483e+01 6.0649e+00 2.6225e+00 7.0526e+00
5.6234e+02 5.6234e+02 -1.5000e+01 5.8386e+00 7.2965e+00 4.9133e+00 6.9149e+00 5.7585e+00 7.2937e+00 5.5885e+00 7.0902e+00 3.5090e+00 5.9103e+00
5.6234e+02 5.6234e+02 -1.5000e+01 9.0048e+01 1.7116e+01 8.9757e+01 1.7276e+01 9.1132e+01 1.5770e+01 9.0902e+01 1.5783e+01 1.9574e+01 1.8039e+01
5.6234e+02 5.6234e+02 -1.5000e+01 8.5857e+01 2.3424e+01 8.4904e+01 2.2032e+01 4.2432e+01 1.8063e+01 4.2265e+01 1.7912e+01 3.9649e-01 2.0174e+01
5.6234e+02 5.6234e+02 -1.5000e+01 4.0418e+00 2.5329e+01 3.1235e+00 2.4834e+01 2.8078e+00 2.5345e+01 2.6030e+00 2.4758e+01 2.8602e+00 2.6881e+01
6.3096e+02 6.3096e+02 -1.6000e+01 4.0359e+01 1.7770e+01 3.9989e+01 1.7394e+01 2.4805e+01 1.8464e+01 2.4556e+01 1.8342e+01 6.5982e+00 1.6511e+01
6.3096e+02 6.3096e+02 -1.6000e+01 3.9669e+01 2.5826e+01 3.9607e+01 2.5286e+01 3.6835e+01 2.7412e+01 3.6677e+01 2.7317e+01 1.1393e+01 2.4496e+01
6.3096e+02 6.3096e+02 -1.6000e+01 7.5165e+01 3.0342e+01 7.2671e+01 3.0343e+01 4.2796e+01 3.0324e+01 4.2524e+01 3.0296e+01 9.3257e+00 3.0900e+01
6.3096e+02 6.3096e+02 -1.6000e+01 1.0803e+01 2.1167e+01 1.0093e+01 2.0905e+01 9.6615e+00 2.0705e+01 9.5718e+00 2.0815e+01 4.5595e+00 2.1284e+01
6.3096e+02 6.3096e+02 -1.6000e+01 3.7515e+01 1.1578e+02 3.7282e+01 1.1571e+02 3.1033e+01 1.1708e+02 3.0908e+01 1.1706e+02 9.7441e+00 1.2544e+02
6.3096e+02 6.3096e+02 -1.6000e+01 6.6384e+01 2.2468e+01 6.5940e+01 2.2024e+01 5.0077e+01 2.4548e+01 4.9858e+01 2.4423e+01 9.0434e+00 2.4383e+01
6.3096e+02 6.3096e+02 -1.6000e+01 6.8069e+01 1.7178e+01 6.7774e+01 1.6846e+01 6.5187e+01 1.6939e+01 6.4934e+01 1.6809e+01 1.8797e+00 1.8449e+01
6.3096e+02 6.3096e+02 -1.6000e+01 7.9042e+01 3.4657e+01 7.3273e+01 3.4001e+01 6.3234e+01 3.4122e+01 6.2205e+01 3.3937e+01 3.0445e-01 2.9520e+01
6.3096e+02 6.3096e+02 -1.6000e+01 1.5679e+02 2.4219e+01 1.5490e+02 2.3905e+01 1.4248e+02 3.3861e+01 1.4219e+02 3.3825e+01 3.0749e+01 5.0622e+01
6.3096e+02 6.3096e+02 -1.6000e+01 5.6456e+00 2.1040e+01 4.7063e+00 2.0911e+01 5.1411e+00 1.9943e+01 4.9431e+00 1.9891e+01 3.9314e+00 1.9627e+01
7.0795e+02 7.0795e+02 -1.7000e+01 9.1923e+00 3.0290e+01 8.7903e+00 3.0822e+01 5.6859e+00 2.9864e+01 5.6614e+00 2.9840e+01 3.6414e+00 2.9754e+01
7.0795e+02 7.0795e+02 -1.7000e+01 1.7411e+02 5.6232e+02 1.7206e+02 5.5647e+02 5.4769e+00 3.5049e+02 5.6980e+00 3.4941e+02 7.2062e+00 3.2237e+02
7.0795e+02 7.0795e+02 -1.7000e+01 6.1334e+00 2.5439e+01 5.2640e+00 2.5509e+01 3.0483e+00 2.5070e+01 2.7065e+00 2.5188e+01 4.4560e+00 2.4716e+01
7.0795e+02 7.0795e+02 -1.7000e+01 1.2592e+02 7.2392e+01 1.2502e+02 7.2981e+01 1.1186e+02 8.4410e+01 1.1197e+02 8.4395e+01 3.0969e+01 9.5270e+01
7.0795e+02 7.0795e+02 -1.7000e+01 6.3085e+00 3.2189e+01 5.3215e+00 3.2893e+01 3.6520e+00 3.2353e+01 3.4667e+00 3.2079e+01 2.0320e+00 3.1436e+01
7.0795e+02 7.0795e+02 -1.7000e+01 1.8282e+02 6.8792e+01 1.8062e+02 6.8830e+01 1.7476e+02 6.4575e+01 1.7450e+02 6.4558e+01 4.1774e+01 8.1672e+01
7.0795e+02 7.0795e+02 -1.7000e+01 8.1858e+00 2.3267e+01 7.1314e+00 2.3567e+01 5.3962e+00 2.0793e+01 5.2735e+00 2.0725e+01 5.5105e+00 2.1059e+01
7.0795e+02 7.0795e+02 -1.7000e+01 7.9605e+01 1.3360e+01 7.8295e+01 1.2484e+01 7.0213e+01 1.0187e+01 6.9882e+01 1.0070e+01 6.1663e+00 1.3044e+01
7.0795e+02 7.0795e+02 -1.7000e+01 1.6084e+02 8.8750e+01 1.5824e+02 8.8814e+01 1.4874e+02 8.8387e+01 1.4819e+02 8.8428e+01 2.7072e+01 1.1690e+02
7.0795e+02 7.0795e+02 -1.7000e+01 1.4885e+01 1.9390e+01 1.4421e+01 1.9138e+01 1.0020e+01 1.9702e+01 9.8263e+00 1.9661e+01 5.5182e+00 2.0445e+01
7.9433e+02 7.9433e+02 -1.8000e+01 2.1208e+02 9.0862e+01 2.0925e+02 9.0623e+01 2.0539e+02 8.5598e+01 2.0426e+02 8.5854e+01 5.4554e+01 9.1252e+01
7.9433e+02 7.9433e+02 -1.8000e+01 1.2110e+02 5.4100e+01 1.1532e+02 5.4096e+01 7.5960e+01 5.9119e+01 7.5709e+01 5.9101e+01 1.3112e+01 5.8209e+01
7.9433e+02 7.9433e+02 -1.8000e+01 5.8799e+00 4.9091e+01 4.9870e+00 4.8898e+01 4.7555e+00 4.9475e+01 4.3807e+00 4.9398e+01 5.3930e+00 4.7153e+01
7.9433e+02 7.9433e+02 -1.8000e+01 8.8059e+01 1.0951e+02 8.5953e+01 1.0937e+02 1.0919e+01 1.9736e+02 1.0496e+01 1.9713e+02 2.9192e+00 1.9492e+02
7.9433e+02 7.9433e+02 -1.8000e+01 9.9553e+00 2.6813e+01 8.2662e+00 2.6746e+01 8.1593e+00 2.7303e+01 8.0345e+00 2.7226e+01 6.8493e+00 2.6444e+01
7.9433e+02 7.9433e+02 -1.8000e+01 3.4573e+01 5.5544e+01 3.3860e+01 5.6007e+01 1.1410e+01 5.9057e+01 1.1327e+01 5.8309e+01 6.3379e+00 5.8467e+01
7.9433e+02 7.9433e+02 -1.8000e+01 4.0918e+01 3.0787e+01 4.0424e+01 3.1062e+01 3.5059e+01 3.2195e+01 3.4937e+01 3.1908e+01 9.1758e+00 3.5244e+01
7.9433e+02 7.9433e+02 -1.8000e+01 1.8150e+02 4.0686e+02 1.7880e+02 4.0729e+02 1.6851e+02 4.0573e+02 1.6934e+02 4.0585e+02 1.2854e+01 5.1647e+02
7.9433e+02 7.9433e+02 -1.8000e+01 9.1024e+00 7.3850e+01 8.5125e+00 7.4491e+01 6.7734e+00 7.3803e+01 6.5962e+00 7.3786e+01 5.8272e+00 7.3131e+01
7.9433e+02 7.9433e+02 -1.8000e+01 1.5064e+02 1.6176e+02 1.4674e+02 1.6173e+02 1.4502e+02 1.5743e+02 1.4470e+02 1.5742e+02 2.8173e+01 1.9326e+02
8.9125e+02 8.9125e+02 -1.9000e+01 1.9947e+02 2.7931e+02 1.9622e+02 2.7937e+02 6.6536e+01 3.8608e+02 6.6569e+01 3.8549e+02 2.3118e+00 3.6497e+02
8.9125e+02 8.9125e+02 -1.9000e+01 1.2007e+01 8.0291e+01 1.1655e+01 8.0432e+01 5.4382e+00 8.1159e+01 5.3042e+00 8.1077e+01 5.2778e+00 8.3513e+01
8.9125e+02 8.9125e+02 -1.9000e+01 8.6687e+01 9.9784e+01 8.4078e+01 9.9009e+01 6.9617e+01 1.0107e+02 6.8660e+01 1.0104e+02 1.4629e+01 1.0479e+02
8.9125e+02 8.9125e+02 -1.9000e+01 5.5156e+00 3.9647e+01 5.5472e+00 3.8667e+01 3.9855e+00 4.0790e+01 3.6826e+00 4.0704e+01 4.2569e+00 4.1317e+01
8.9125e+02 8.9125e+02 -1.9000e+01 6.6226e+00 7.2942e+01 5.3495e+00 7.3749e+01 5.6515e+00 6.7219e+01 5.3254e+00 6.7172e+01 5.4083e+00 6.8049e+01
8.9125e+02 8.9125e+02 -1.9000e+01 4.8078e+01 8.4302e+01 4.7025e+01 8.4204e+01 3.3252e+01 8.6500e+01 3.3220e+01 8.6476e+01 8.0216e-01 8.6681e+01
8.9125e+02 8.9125e+02 -1.9000e+01 7.4601e+00 5.3695e+01 6.5054e+00 5.3647e+01 5.1322e+00 5.4193e+01 4.7598e+00 5.4149e+01 4.7924e+00 5.2173e+01
8.9125e+02 8.9125e+02 -1.9000e+01 1.9383e+01 1.1427e+02 1.8786e+01 1.1423e+02 8.4363e+00 1.1728e+02 8.4911e+00 1.1727e+02 5.5511e+00 1.1849e+02
8.9125e+02 8.9125e+02 -1.9000e+01 2.3827e+01 6.3755e+01 2.2456e+01 6.3040e+01 1.9246e+01 6.4324e+01 1.9107e+01 6.3687e+01 7.5312e+00 6.5279e+01
8.9125e+02 8.9125e+02 -1.9000e+01 1.6076e+02 1.2600e+02 1.5673e+02 1.2657e+02 1.3654e+02 1.3286e+02 1.3529e+02 1.3282e+02 1.1927e+01 1.3914e+02
1.0000e+03 1.0000e+03 -2.0000e+01 4.4463e+01 9.5501e+01 4.4066e+01 9.5385e+01 1.3482e+01 9.0561e+01 1.3382e+01 9.0527e+01 3.5683e+00 9.2854e+01
1.0000e+03 1.0000e+03 -2.0000e+01 3.6847e+01 3.7836e+01 3.6658e+01 3.9067e+01 2.0228e+01 4.1272e+01 2.0121e+01 4.1154e+01 8.3545e+00 4.1448e+01
1.0000e+03 1.0000e+03 -2.0000e+01 9.2915e+00 8.9937e+01 9.0193e+00 8.8500e+01 6.4599e+00 9.1819e+01 6.0048e+00 9.1810e+01 5.8506e+00 8.9903e+01
1.0000e+03 1.0000e+03 -2.0000e+01 1.1069e+02 2.4889e+02 1.1014e+02 2.4884e+02 6.0714e+01 3.0530e+02 6.0258e+01 3.0516e+02 1.4495e+01 3.2642e+02
1.0000e+03 1.0000e+03 -2.0000e+01 1.5707e+02 1.6556e+02 1.5500e+02 1.6586e+02 1.2867e+02 1.6816e+02 1.2832e+02 1.6816e+02 2.3047e+01 1.8357e+02
1.0000e+03 1.0000e+03 -2.0000e+01 9.6907e+00 1.5906e+02 8.8843e+00 1.5898e+02 5.5899e+00 1.6025e+02 5.1938e+00 1.6021e+02 7.0154e+00 1.6000e+02
1.0000e+03 1.0000e+03 -2.0000e+01 2.5061e+02 9.8340e+02 2.4997e+02 9.8378e+02 1.5261e+02 1.0460e+03 1.4995e+02 1.0460e+03 4.0647e+01 1.1227e+03
1.0000e+03 1.0000e+03 -2.0000e+01 1.6231e+01 7.1135e+01 1.4123e+01 7.0921e+01 8.8903e+00 7.0214e+01 8.7358e+00 7.0152e+01 7.2060e+00 7.0042e+01
