#noise_th noise noise_db x_Sindy xdot_Sindy x_Sindy_ku0 xdot_Sindy_ku0 x_LS xdot_LS x_param xdot_param
3.98107171 3.90564286 28.00000000 0.14027439 0.06824805 0.14839352 0.09600798 0.11642322 0.06573021 0.00276186 0.00164986
3.98107171 3.90564286 28.00000000 0.09918185 0.11304374 0.36640673 0.26895363 0.09605583 0.10807828 0.00771455 0.00539948
3.98107171 3.90564286 28.00000000 0.14850197 0.11445068 0.31556325 0.15342275 0.12991495 0.11795319 0.00337977 0.00217620
3.98107171 3.90564286 28.00000000 0.13604204 0.11651995 0.32983348 0.15369740 0.14347418 0.11111347 0.00279700 0.00176290
3.98107171 3.90564286 28.00000000 0.08505486 0.08663897 0.10635367 0.10955983 0.09249154 0.09518631 0.00411229 0.00379465
3.98107171 3.90564286 28.00000000 0.24052709 0.17115580 0.32910767 0.21159743 0.26469287 0.18286807 0.00719965 0.00490603
3.98107171 3.90564286 28.00000000 0.16456826 0.16284086 0.16484764 0.16097427 0.17657795 0.17150436 0.00860438 0.00779640
3.98107171 3.90564286 28.00000000 0.08174047 0.07861044 0.15308612 0.10383174 0.08986987 0.08112079 0.00308431 0.00183175
3.98107171 3.90564286 28.00000000 0.13977740 0.08465084 0.17894584 0.09124089 0.13426946 0.08275179 0.00214560 0.00148704
3.98107171 3.90564286 28.00000000 0.11592430 0.09164800 0.24208586 0.11207779 0.12102944 0.08958327 0.00250439 0.00158937
3.98107171 3.98717123 28.00000000 0.23350159 0.22186365 0.29503074 0.27792019 0.25080759 0.23815166 0.00218012 0.00200523
3.98107171 3.98717123 28.00000000 0.09223282 0.10743481 0.43152543 0.25497644 0.09260897 0.10721959 0.00116545 0.00096170
3.98107171 3.98717123 28.00000000 0.16615518 0.12468807 0.25154274 0.15330472 0.19012594 0.13274266 0.00099970 0.00071224
3.98107171 3.98717123 28.00000000 0.15843340 0.11833406 0.26282812 0.17012382 0.18234341 0.12244754 0.00114393 0.00080440
3.98107171 3.98717123 28.00000000 0.10399800 0.09247788 0.22481718 0.11567986 0.11754356 0.09437780 0.00065229 0.00045114
3.98107171 3.98717123 28.00000000 0.07030791 0.08788495 0.18148316 0.14942515 0.08162194 0.09770951 0.00116301 0.00122318
3.98107171 3.98717123 28.00000000 0.15391912 0.11495552 0.29228107 0.14646680 0.16589298 0.11106113 0.00075447 0.00045677
3.98107171 3.98717123 28.00000000 0.09630032 0.10786029 0.43054141 0.25895017 0.09755757 0.10776361 0.00124339 0.00099207
3.98107171 3.98717123 28.00000000 0.13629882 0.12010469 0.35100911 0.19222893 0.12564561 0.10290126 0.00109409 0.00079798
3.98107171 3.98717123 28.00000000 0.10891551 0.09314556 0.19729404 0.14994329 0.12167267 0.09756241 0.00105945 0.00074333
3.98107171 3.98476261 28.00000000 0.09719701 0.09112197 0.22202666 0.16835270 0.11523522 0.09278749 0.00180873 0.00140589
3.98107171 3.98476261 28.00000000 0.09679451 0.10743071 0.14160392 0.13913791 0.10702965 0.11550403 0.00419603 0.00390570
3.98107171 3.98476261 28.00000000 0.14501854 0.10286842 0.32579869 0.18053909 0.15554628 0.08328176 0.00170639 0.00150029
3.98107171 3.98476261 28.00000000 0.10283315 0.10584380 0.14511370 0.12708067 0.11896570 0.11652227 0.00457894 0.00401785
3.98107171 3.98476261 28.00000000 0.17655520 0.18768388 0.22891864 0.23319717 0.19413613 0.20470405 0.00244406 0.00260416
3.98107171 3.98476261 28.00000000 0.22035744 0.14681627 0.38868166 0.20732414 0.07227861 0.09401413 0.00215299 0.00172635
3.98107171 3.98476261 28.00000000 0.17978006 0.12743757 0.28270097 0.16067084 0.20555797 0.13422307 0.00186754 0.00163850
3.98107171 3.98476261 28.00000000 0.13883593 0.11177384 0.20998137 0.15165701 0.15490264 0.12077938 0.00344194 0.00269854
3.98107171 3.98476261 28.00000000 0.15218781 0.06161968 0.12688360 0.05328091 0.12704652 0.05951522 0.00271473 0.00175948
3.98107171 3.98476261 28.00000000 0.09162423 0.10461164 0.45932491 0.28147683 0.09714675 0.10989218 0.00279071 0.00213951
3.98107171 3.94267848 28.00000000 0.07970662 0.10077894 0.42135028 0.24413786 0.07737517 0.09624445 0.00184352 0.00132871
3.98107171 3.94267848 28.00000000 0.14610812 0.13073665 0.41188617 0.24467304 0.08694335 0.10032245 0.00212799 0.00141400
3.98107171 3.94267848 28.00000000 0.12118605 0.12189641 0.24124316 0.19804971 0.09900019 0.10208121 0.00221573 0.00162193
3.98107171 3.94267848 28.00000000 0.07739148 0.09045815 0.15109688 0.15485479 0.09203504 0.09898514 0.00266463 0.00251200
3.98107171 3.94267848 28.00000000 0.13144312 0.12235577 0.41579407 0.25314185 0.12844109 0.12108421 0.00269632 0.00183567
3.98107171 3.94267848 28.00000000 0.17206248 0.12826654 0.27244995 0.17638775 0.19374871 0.13305618 0.00253413 0.00159546
3.98107171 3.94267848 28.00000000 0.07675378 0.07839447 0.18369003 0.13091429 0.08082778 0.07873983 0.00272380 0.00149209
3.98107171 3.94267848 28.00000000 0.23986180 0.17211174 0.32325941 0.21292332 0.26424890 0.18373682 0.00312451 0.00215736
3.98107171 3.94267848 28.00000000 0.11951705 0.09993806 0.20970244 0.12497442 0.14191376 0.10562345 0.00301895 0.00180424
3.98107171 3.94267848 28.00000000 0.23818663 0.17062282 0.29751388 0.21374880 0.24393069 0.16972976 0.00258332 0.00176501
3.98107171 3.91367457 28.00000000 0.15791468 0.11410673 0.29696802 0.14895539 0.17160343 0.11120288 0.00147663 0.00118556
3.98107171 3.91367457 28.00000000 0.12021341 0.11719630 0.43132105 0.23436646 0.10497718 0.11356462 0.00157500 0.00131697
3.98107171 3.91367457 28.00000000 0.20853286 0.14124005 0.32282923 0.19718211 0.23071156 0.14423426 0.00095208 0.00093197
3.98107171 3.91367457 28.00000000 0.21810131 0.15659351 0.33255328 0.21556296 0.08030902 0.10097739 0.00107258 0.00084779
3.98107171 3.91367457 28.00000000 0.23452768 0.21423397 0.29490152 0.26485621 0.25484378 0.23063563 0.00154988 0.00151074
3.98107171 3.91367457 28.00000000 0.12356193 0.10835875 0.18866486 0.13072245 0.14441290 0.11686223 0.00205777 0.00157136
3.98107171 3.91367457 28.00000000 0.12440360 0.11837791 0.22794628 0.19216896 0.14003807 0.12762340 0.00243239 0.00195901
3.98107171 3.91367457 28.00000000 0.15595857 0.11490594 0.29648404 0.15256910 0.17772631 0.11637903 0.00117588 0.00101540
3.98107171 3.91367457 28.00000000 0.19708074 0.19382869 0.15838281 0.14872180 0.20876500 0.20259777 0.00116577 0.00119552
3.98107171 3.91367457 28.00000000 0.11791608 0.08977126 0.21263089 0.09929497 0.11905776 0.08758316 0.00164707 0.00122410
3.98107171 3.86136687 28.00000000 0.15470547 0.08211534 0.17447940 0.12335836 0.13827713 0.08019124 0.00170795 0.00106824
3.98107171 3.86136687 28.00000000 0.18811317 0.17333791 0.24741160 0.21072613 0.20836057 0.18852336 0.00470343 0.00404790
3.98107171 3.86136687 28.00000000 0.11025565 0.09643251 0.23650988 0.13210013 0.12545806 0.09801777 0.00173026 0.00131039
3.98107171 3.86136687 28.00000000 0.18557574 0.16214981 0.24174080 0.19580655 0.20586955 0.17576553 0.00459252 0.00364602
3.98107171 3.86136687 28.00000000 0.09300011 0.10941694 0.41580499 0.22401612 0.07752283 0.09874494 0.00241749 0.00175504
3.98107171 3.86136687 28.00000000 0.19108774 0.17557811 0.15089876 0.15155867 0.20137193 0.18306835 0.00523086 0.00442371
3.98107171 3.86136687 28.00000000 0.18098849 0.12695516 0.27579915 0.18018238 0.20751450 0.13171426 0.00285984 0.00204463
3.98107171 3.86136687 28.00000000 0.12046523 0.09861587 0.23012819 0.12400987 0.14414780 0.10261867 0.00169910 0.00119600
3.98107171 3.86136687 28.00000000 0.08398684 0.10098417 0.39915893 0.25669888 0.09570785 0.11033019 0.00380329 0.00283090
3.98107171 3.86136687 28.00000000 0.19562365 0.15997459 0.24938377 0.19508374 0.21604024 0.17375125 0.00423126 0.00334119
3.98107171 3.98908200 28.00000000 0.19615581 0.14865065 0.27603885 0.18260589 0.22118478 0.16014061 0.00350538 0.00254780
3.98107171 3.98908200 28.00000000 0.11972460 0.10084952 0.17620870 0.12826353 0.13847139 0.10986646 0.00369972 0.00255124
3.98107171 3.98908200 28.00000000 0.18610845 0.17115140 0.16066951 0.15436652 0.19925356 0.18131447 0.00491505 0.00414969
3.98107171 3.98908200 28.00000000 0.16576718 0.16768872 0.21465479 0.20496519 0.18437027 0.18327894 0.00471009 0.00430445
3.98107171 3.98908200 28.00000000 0.18047115 0.06044442 0.13503408 0.04723791 0.15755263 0.05758810 0.00100226 0.00048450
3.98107171 3.98908200 28.00000000 0.13051337 0.10653522 0.25980096 0.17605431 0.15103593 0.10686992 0.00209954 0.00159867
3.98107171 3.98908200 28.00000000 0.12537707 0.09896286 0.26047249 0.11556716 0.13302880 0.09571788 0.00147728 0.00088822
3.98107171 3.98908200 28.00000000 0.09141883 0.09946267 0.14216712 0.12140124 0.10688913 0.10954482 0.00379235 0.00323513
3.98107171 3.98908200 28.00000000 0.15697884 0.13994911 0.38023138 0.27281048 0.10183965 0.10770962 0.00414398 0.00320691
3.98107171 3.98908200 28.00000000 0.12214646 0.11689832 0.17602596 0.14291566 0.13995739 0.12766104 0.00409090 0.00326742
3.98107171 4.04451692 28.00000000 0.22714552 0.23135871 0.32541770 0.31463671 0.08652705 0.10066055 0.01088751 0.01071652
3.98107171 4.04451692 28.00000000 0.08838309 0.09969263 0.36823942 0.26718715 0.09516729 0.10611040 0.00655748 0.00472638
3.98107171 4.04451692 28.00000000 0.24963130 0.19058997 0.32190901 0.23425059 0.27332038 0.20551154 0.00960177 0.00718509
3.98107171 4.04451692 28.00000000 0.16708100 0.12021332 0.30431781 0.18234116 0.11446191 0.11138725 0.00525372 0.00328597
3.98107171 4.04451692 28.00000000 0.14334013 0.10398442 0.25400421 0.11867806 0.14042688 0.09754538 0.00379451 0.00223771
3.98107171 4.04451692 28.00000000 0.08212901 0.09594547 0.22799342 0.20476189 0.09437954 0.10548896 0.00950225 0.00913968
3.98107171 4.04451692 28.00000000 0.12680650 0.06032489 0.11230401 0.05460346 0.10094030 0.05903934 0.00495679 0.00274939
3.98107171 4.04451692 28.00000000 0.11854362 0.08251934 0.18926940 0.13927782 0.10620472 0.08062848 0.00458317 0.00281858
3.98107171 4.04451692 28.00000000 0.11529481 0.07086589 0.13248970 0.06942475 0.09958861 0.07109674 0.00460891 0.00268166
3.98107171 4.04451692 28.00000000 0.18052573 0.12426460 0.32032921 0.18313613 0.10331378 0.10481190 0.00512470 0.00328911
3.98107171 4.21251271 28.00000000 0.19980178 0.15016749 0.27180495 0.19117376 0.22122952 0.16175705 0.00123934 0.00102513
3.98107171 4.21251271 28.00000000 0.27258624 0.19009362 0.33223059 0.23797031 0.09033018 0.10549883 0.00110101 0.00091608
3.98107171 4.21251271 28.00000000 0.21325487 0.19284895 0.13628974 0.14428182 0.22333036 0.20028683 0.00061131 0.00067636
3.98107171 4.21251271 28.00000000 0.25937775 0.21323007 0.33737838 0.26496036 0.10907770 0.11635454 0.00109373 0.00097040
3.98107171 4.21251271 28.00000000 0.08564220 0.10401563 0.44115324 0.23573713 0.08358068 0.10611413 0.00129489 0.00121636
3.98107171 4.21251271 28.00000000 0.17229894 0.12658451 0.24310908 0.17283119 0.19337019 0.13507779 0.00094975 0.00082023
3.98107171 4.21251271 28.00000000 0.21951838 0.18502640 0.15326343 0.15697208 0.21873186 0.18330628 0.00079857 0.00078102
3.98107171 4.21251271 28.00000000 0.26025284 0.16951623 0.32039824 0.21336409 0.08687886 0.11015086 0.00101349 0.00087339
3.98107171 4.21251271 28.00000000 0.15654889 0.11606459 0.30745975 0.16546264 0.16127069 0.11259819 0.00078427 0.00078174
3.98107171 4.21251271 28.00000000 0.11540766 0.11780783 0.35977091 0.18631932 0.09698135 0.10205214 0.00146625 0.00120570
4.46683592 4.47932986 27.00000000 0.20221321 0.13688809 0.32633509 0.17719591 0.22714146 0.14174817 0.00178385 0.00137560
4.46683592 4.47932986 27.00000000 0.14303445 0.10695721 0.25317473 0.17282449 0.16505898 0.10904478 0.00126108 0.00107735
4.46683592 4.47932986 27.00000000 0.11244713 0.09892625 0.23550973 0.15652534 0.13263677 0.10000423 0.00169081 0.00110159
4.46683592 4.47932986 27.00000000 0.20441944 0.18149321 0.15762490 0.15398745 0.21089923 0.18637558 0.00147053 0.00145765
4.46683592 4.47932986 27.00000000 0.14032254 0.11037409 0.22986831 0.16112833 0.15708804 0.11982525 0.00207629 0.00182006
4.46683592 4.47932986 27.00000000 0.10943063 0.11302809 0.42514551 0.22689856 0.08408325 0.10232276 0.00283452 0.00183006
4.46683592 4.47932986 27.00000000 0.15071132 0.13043329 0.20531227 0.16215819 0.16885861 0.14048559 0.00134497 0.00136058
4.46683592 4.47932986 27.00000000 0.11181078 0.08813875 0.21554165 0.10259596 0.11626241 0.08868169 0.00123270 0.00101927
4.46683592 4.47932986 27.00000000 0.17709094 0.14576667 0.38841122 0.21787632 0.08816870 0.10287495 0.00242096 0.00162125
4.46683592 4.47932986 27.00000000 0.13591627 0.09103916 0.21311449 0.13948413 0.12926298 0.08896731 0.00128715 0.00096430
4.46683592 4.33936244 27.00000000 0.24343441 0.23246167 0.34564407 0.31751438 0.26132251 0.24889492 0.00282307 0.00269557
4.46683592 4.33936244 27.00000000 0.11874710 0.12130067 0.38986296 0.21128237 0.08289480 0.10097657 0.00336152 0.00204060
4.46683592 4.33936244 27.00000000 0.12138049 0.10045174 0.22484178 0.12657479 0.14668287 0.10657046 0.00088546 0.00078023
4.46683592 4.33936244 27.00000000 0.22606120 0.18247227 0.29783096 0.22463765 0.24781464 0.19611624 0.00204776 0.00159780
4.46683592 4.33936244 27.00000000 0.12544076 0.07559476 0.15779984 0.08122087 0.11451613 0.07512276 0.00088007 0.00080140
4.46683592 4.33936244 27.00000000 0.25089457 0.17949632 0.34424424 0.22600865 0.11693010 0.12304724 0.00251339 0.00172708
4.46683592 4.33936244 27.00000000 0.21757149 0.20347996 0.27856816 0.25427440 0.23681300 0.21977487 0.00205146 0.00187772
4.46683592 4.33936244 27.00000000 0.13796288 0.10934421 0.33153390 0.14410640 0.14980808 0.10828645 0.00170987 0.00101198
4.46683592 4.33936244 27.00000000 0.22390889 0.14729496 0.37316980 0.19661986 0.15846176 0.13033591 0.00235249 0.00138732
4.46683592 4.33936244 27.00000000 0.13210399 0.10859296 0.28805230 0.14364388 0.14870059 0.10917669 0.00146104 0.00091732
4.46683592 4.45959018 27.00000000 0.28335963 0.19606161 0.41191994 0.26266347 0.09653227 0.10411401 0.00286848 0.00206428
4.46683592 4.45959018 27.00000000 0.17197628 0.12648960 0.28246915 0.16220125 0.19501444 0.12860704 0.00180737 0.00134586
4.46683592 4.45959018 27.00000000 0.11374872 0.07733516 0.17923464 0.11484343 0.09888671 0.07539980 0.00140573 0.00101593
4.46683592 4.45959018 27.00000000 0.17413807 0.13407456 0.24641694 0.16650496 0.19760713 0.14526359 0.00209260 0.00184865
4.46683592 4.45959018 27.00000000 0.23142568 0.22381206 0.29600080 0.27844028 0.25280611 0.24195466 0.00164435 0.00182765
4.46683592 4.45959018 27.00000000 0.08719868 0.10349509 0.47272470 0.27652666 0.10220060 0.11652955 0.00218250 0.00146608
4.46683592 4.45959018 27.00000000 0.21261018 0.14865414 0.31017001 0.20916749 0.22956487 0.15172365 0.00169287 0.00132532
4.46683592 4.45959018 27.00000000 0.16026860 0.08190355 0.22125446 0.15350513 0.14726445 0.07875216 0.00212156 0.00130972
4.46683592 4.45959018 27.00000000 0.23811177 0.16167393 0.35047642 0.20853496 0.26559439 0.17102120 0.00206116 0.00148778
4.46683592 4.45959018 27.00000000 0.14030314 0.12682361 0.34014764 0.20797895 0.11195348 0.10389372 0.00181656 0.00123222
4.46683592 4.37795036 27.00000000 0.22872526 0.19141201 0.30189663 0.23549351 0.24986044 0.20569724 0.00997018 0.00811755
4.46683592 4.37795036 27.00000000 0.10182817 0.08181718 0.18483092 0.09099667 0.09569525 0.08020467 0.00342060 0.00203954
4.46683592 4.37795036 27.00000000 0.13268928 0.10525697 0.23273289 0.12977334 0.15846593 0.11068342 0.00549682 0.00335680
4.46683592 4.37795036 27.00000000 0.06742181 0.07629837 0.08242486 0.09229080 0.07328171 0.08331953 0.00695675 0.00708367
4.46683592 4.37795036 27.00000000 0.12563103 0.08603382 0.20001908 0.14030160 0.11612864 0.08352468 0.00412823 0.00271860
4.46683592 4.37795036 27.00000000 0.22929609 0.15873994 0.37221633 0.22795370 0.11895790 0.11485721 0.00632719 0.00451070
4.46683592 4.37795036 27.00000000 0.24281478 0.16153417 0.36828860 0.21990545 0.07464031 0.09395431 0.00630123 0.00430957
4.46683592 4.37795036 27.00000000 0.10164048 0.10795718 0.43539697 0.26232249 0.09145761 0.10591778 0.00651087 0.00462097
4.46683592 4.37795036 27.00000000 0.16991319 0.08127876 0.22275825 0.10168787 0.15263495 0.07719033 0.00431736 0.00259598
4.46683592 4.37795036 27.00000000 0.08082537 0.09516139 0.11526491 0.11458991 0.09345824 0.10510261 0.00863011 0.00798737
4.46683592 4.38939275 27.00000000 0.10161174 0.08196500 0.20752716 0.10073550 0.10090919 0.08186957 0.00302017 0.00189419
4.46683592 4.38939275 27.00000000 0.13857512 0.11677349 0.34537061 0.15304468 0.14979434 0.11616059 0.00236480 0.00181677
4.46683592 4.38939275 27.00000000 0.18460543 0.13216772 0.26005343 0.18220758 0.20922206 0.14201517 0.00356469 0.00252327
4.46683592 4.38939275 27.00000000 0.12606649 0.11276317 0.37384668 0.20655117 0.12165431 0.10502583 0.00194140 0.00154687
4.46683592 4.38939275 27.00000000 0.15362020 0.08368564 0.26568489 0.13142915 0.14665902 0.08188811 0.00331388 0.00187656
4.46683592 4.38939275 27.00000000 0.13998572 0.11676734 0.21297258 0.14367359 0.16371796 0.12627849 0.00446456 0.00315831
4.46683592 4.38939275 27.00000000 0.17302792 0.06221793 0.14195582 0.08253016 0.14645702 0.05936107 0.00269627 0.00159908
4.46683592 4.38939275 27.00000000 0.18883865 0.15230805 0.25642288 0.19008797 0.20225946 0.15857333 0.00429787 0.00334786
4.46683592 4.38939275 27.00000000 0.13204576 0.09686405 0.24595516 0.11042879 0.13798205 0.09367798 0.00248990 0.00179734
4.46683592 4.38939275 27.00000000 0.08458649 0.10241421 0.48216741 0.25343468 0.09616806 0.11187773 0.00237229 0.00198780
4.46683592 4.23404181 27.00000000 0.12709722 0.07261589 0.14744654 0.07308888 0.11365511 0.07116517 0.00288589 0.00192670
4.46683592 4.23404181 27.00000000 0.11060855 0.10169158 0.15562971 0.12402302 0.12602132 0.11045538 0.00393914 0.00315456
4.46683592 4.23404181 27.00000000 0.14950007 0.09548756 0.26649912 0.14249926 0.14860145 0.09099559 0.00321211 0.00230997
4.46683592 4.23404181 27.00000000 0.11441136 0.11379937 0.37352609 0.19937408 0.10315601 0.09924601 0.00155416 0.00158957
4.46683592 4.23404181 27.00000000 0.17540741 0.12298429 0.27845738 0.15811406 0.20264511 0.13071626 0.00218696 0.00171268
4.46683592 4.23404181 27.00000000 0.15278120 0.11451955 0.27979790 0.17338031 0.15312247 0.10902612 0.00205494 0.00171041
4.46683592 4.23404181 27.00000000 0.09138003 0.10029973 0.37766931 0.25134356 0.10132586 0.10914429 0.00412673 0.00271513
4.46683592 4.23404181 27.00000000 0.10479315 0.10928928 0.12680475 0.15631572 0.10970420 0.11074563 0.00505811 0.00399659
4.46683592 4.23404181 27.00000000 0.09518611 0.09370258 0.11332933 0.11544376 0.10451926 0.10326639 0.00411335 0.00382915
4.46683592 4.23404181 27.00000000 0.19571789 0.15854159 0.28247085 0.21238377 0.21653362 0.17167180 0.00214625 0.00191989
4.46683592 4.44128003 27.00000000 0.15592345 0.07734028 0.18785536 0.10813406 0.14139011 0.07516792 0.00203952 0.00099839
4.46683592 4.44128003 27.00000000 0.17517159 0.07836217 0.17753313 0.08695514 0.16479469 0.07675783 0.00225595 0.00106279
4.46683592 4.44128003 27.00000000 0.10046836 0.11671515 0.38181999 0.22409873 0.07539578 0.09499124 0.00088155 0.00076008
4.46683592 4.44128003 27.00000000 0.27218329 0.20421368 0.39433460 0.28524573 0.11483999 0.11472906 0.00055120 0.00070184
4.46683592 4.44128003 27.00000000 0.13233292 0.12050627 0.37615103 0.19086606 0.11957722 0.10824718 0.00156421 0.00097210
4.46683592 4.44128003 27.00000000 0.15443200 0.11337792 0.27521511 0.18842180 0.17667461 0.11360613 0.00141034 0.00078232
4.46683592 4.44128003 27.00000000 0.11524201 0.09774470 0.20799762 0.12433475 0.13599131 0.10023179 0.00097327 0.00068832
4.46683592 4.44128003 27.00000000 0.09906017 0.10085017 0.12691813 0.12681481 0.11093153 0.11095804 0.00239226 0.00219878
