# x	res_f2_nosym	res_f2_sym	res_f2_NN_SR
-1.11505142e+00	8.20367510e-03	-7.26286596e-03	-2.71282083e-03
-1.12984727e+00	9.89915476e-03	-7.02153101e-03	-3.01017534e-03
-1.14473721e+00	1.27880337e-02	-5.49429040e-03	-3.31984326e-03
-1.15963025e+00	1.63437178e-02	-2.44348741e-03	-3.64017201e-03
-1.17444350e+00	1.06103680e-02	-4.27052757e-03	-3.96943351e-03
-1.18909127e+00	6.17622752e-03	-4.83537297e-03	-4.30559301e-03
-1.20348348e+00	3.31053594e-03	-3.89900348e-03	-4.64625825e-03
-1.21753105e+00	-9.38379344e-04	-6.62573534e-03	-4.98879875e-03
-1.23114120e+00	-3.69621351e-03	-8.85469750e-03	-5.33023628e-03
-1.24422347e+00	-4.98154254e-03	-9.70813127e-03	-5.66740163e-03
-1.25668563e+00	-9.77678226e-04	-9.33234208e-03	-5.99684931e-03
-1.26843792e+00	3.87081650e-03	-7.90920708e-03	-6.31499280e-03
-1.27939135e+00	9.33538405e-03	-7.15489658e-03	-6.61809266e-03
-1.28946548e+00	1.51747851e-02	-5.64827641e-03	-6.90251513e-03
-1.29857539e+00	1.65982060e-02	-5.37856298e-03	-7.16441694e-03
-1.30663880e+00	1.28258612e-02	-6.65728788e-03	-7.39998409e-03
-1.31359524e+00	9.98084251e-03	-7.35051926e-03	-7.60606026e-03
-1.31937104e+00	7.90880613e-03	-7.63632365e-03	-7.77917682e-03
-1.32390479e+00	6.46698351e-03	-7.67606621e-03	-7.91635225e-03
-1.32715737e+00	5.53285746e-03	-7.60388704e-03	-8.01546354e-03
-1.32907784e+00	5.02137295e-03	-7.52194771e-03	-8.07425825e-03
-1.32962835e+00	4.87968200e-03	-7.49293095e-03	-8.09114959e-03
-1.32879221e+00	5.09542981e-03	-7.53610572e-03	-8.06550072e-03
-1.32655811e+00	5.69871227e-03	-7.62376031e-03	-7.99715915e-03
-1.32292054e+00	6.76580827e-03	-7.68134434e-03	-7.88647590e-03
-1.31788990e+00	8.41509169e-03	-7.58863623e-03	-7.73460823e-03
-1.31147839e+00	1.08064845e-02	-7.17945550e-03	-7.54307096e-03
-1.30369879e+00	1.41426449e-02	-6.24953458e-03	-7.31368408e-03
-1.29459748e+00	1.84076655e-02	-4.58685277e-03	-7.04950430e-03
-1.28418504e+00	1.20165766e-02	-6.53548833e-03	-6.75275440e-03
-1.27252461e+00	5.80265430e-03	-7.73469301e-03	-6.42733271e-03
-1.25965250e+00	1.47487283e-04	-9.07102668e-03	-6.07647854e-03
-1.24561837e+00	-4.59132703e-03	-9.72352536e-03	-5.70387445e-03
-1.23049476e+00	-3.59596991e-03	-8.77942824e-03	-5.31380463e-03
-1.21432433e+00	-9.08052479e-05	-5.90273495e-03	-4.90972602e-03
-1.19718406e+00	4.38205716e-03	-4.49182275e-03	-4.49587728e-03
-1.17913522e+00	9.02464112e-03	-4.61680570e-03	-4.07595506e-03
-1.16024913e+00	1.62393738e-02	-2.28321655e-03	-3.65371460e-03
-1.14058548e+00	1.20583229e-02	-6.07206898e-03	-3.23243991e-03
-1.12023028e+00	8.62942021e-03	-7.20786173e-03	-2.81573528e-03
-1.09925264e+00	8.00923652e-03	-6.81843215e-03	-2.40655461e-03
-1.07770601e+00	6.80145239e-03	-4.70090294e-03	-2.00729104e-03
-1.05567234e+00	2.89377623e-03	-1.69904477e-03	-1.62059520e-03
-1.03320660e+00	5.11584230e-03	5.49069591e-03	-1.24833812e-03
-1.01036230e+00	9.52223930e-03	8.85095130e-03	-8.92123503e-04
-9.87201794e-01	1.82367525e-02	6.77819163e-03	-5.53442141e-04
-9.63769970e-01	2.76535160e-02	4.38372856e-03	-2.33283045e-04
-9.40114577e-01	1.43385640e-02	5.11560423e-04	6.75295040e-05
-9.16279768e-01	3.00357785e-03	-7.26987460e-04	3.48417691e-04
-8.92303853e-01	-5.44181508e-03	-2.70065708e-03	6.09050526e-04
-8.68222997e-01	-5.63864512e-03	-2.89808315e-03	8.49275407e-04
-8.44069165e-01	8.70784412e-03	2.06344229e-04	1.06911944e-03
-8.19872894e-01	3.02535844e-02	4.15765759e-03	1.26874268e-03
-7.95661416e-01	2.76675009e-02	6.75133697e-03	1.44843837e-03
-7.71456390e-01	1.88196938e-02	6.99437071e-03	1.60862685e-03
-7.47277330e-01	1.30437496e-02	7.48406675e-03	1.74980881e-03
-7.23144822e-01	1.26700892e-02	3.41193810e-03	1.87253686e-03
-6.99071280e-01	1.48147067e-02	3.72978068e-04	1.97745133e-03
-6.75067658e-01	1.93737539e-02	-2.39780309e-04	2.06522460e-03
-6.51145902e-01	2.20538810e-02	-3.74989159e-04	2.13654664e-03
-6.27315065e-01	2.02063017e-02	-5.16623928e-04	2.19213316e-03
-6.03578142e-01	1.90692822e-02	-1.31541693e-03	2.23271826e-03
-5.79937909e-01	1.97488914e-02	-7.12697683e-04	2.25902966e-03
-5.56403724e-01	2.23567020e-02	-7.07732540e-04	2.27178569e-03
-5.32972368e-01	1.16038907e-02	6.43609782e-04	2.27170710e-03
-5.09642102e-01	-9.44775213e-04	1.09638585e-03	2.25949381e-03
-4.86423575e-01	-9.71533542e-03	1.49716253e-03	2.23584320e-03
-4.63316801e-01	-9.92108073e-03	2.26017151e-03	2.20143955e-03
-4.40311648e-01	4.82892107e-05	3.29701057e-03	2.15692955e-03
-4.17402452e-01	1.13658775e-02	5.08932961e-03	2.10293914e-03
-3.94581912e-01	2.47676962e-02	7.91075755e-03	2.04006671e-03
-3.71841085e-01	3.20808091e-02	8.70523830e-03	1.96888154e-03
-3.49180017e-01	2.22901220e-02	5.80684493e-03	1.88996163e-03
-3.26610720e-01	1.27271905e-02	3.70882891e-03	1.80392198e-03
-3.04129404e-01	7.65445021e-03	2.62328175e-03	1.71131388e-03
-2.81731176e-01	8.66157963e-03	1.94362953e-03	1.61266748e-03
-2.59410386e-01	1.05091454e-02	1.85166019e-03	1.50849296e-03
-2.37160622e-01	1.31228036e-02	2.03255473e-03	1.39928086e-03
-2.14974715e-01	1.64302720e-02	1.50568616e-03	1.28550252e-03
-1.92844737e-01	1.50755171e-02	-2.64005466e-06	1.16761089e-03
-1.70762001e-01	1.29742534e-02	-1.18733334e-03	1.04604139e-03
-1.48717412e-01	1.13722302e-02	-1.90586673e-03	9.21215050e-04
-1.26738382e-01	9.95141308e-03	-2.19061186e-03	7.93756496e-04
-1.04834823e-01	8.47125746e-03	-2.10867875e-03	6.64192870e-04
-8.29877105e-02	7.10942531e-03	-1.72642683e-03	5.32871618e-04
-6.11989746e-02	5.85077434e-03	-1.34261222e-03	4.00254274e-04
-3.94690172e-02	4.41779984e-03	-1.17296310e-03	2.66786546e-04
-1.77983621e-02	3.09998189e-03	-6.72409114e-04	1.32907987e-04
3.81151931e-03	1.83581210e-03	3.93523236e-05	-9.42909370e-07
2.53590379e-02	5.45207142e-03	1.01108021e-03	-1.34333967e-04
4.68416461e-02	9.51910985e-03	1.94316951e-03	-2.66834405e-04
6.82566828e-02	1.34447316e-02	2.07625199e-03	-3.98020492e-04
8.96005373e-02	1.70705758e-02	2.42260020e-03	-5.27470975e-04
1.10869187e-01	1.70116221e-02	2.45050536e-03	-6.54771136e-04
1.32057634e-01	1.50493804e-02	2.48335786e-03	-7.79510341e-04
1.53161205e-01	1.26141667e-02	2.16261141e-03	-9.01290720e-04
1.74174638e-01	9.78296133e-03	1.43661233e-03	-1.01972270e-03
1.95092069e-01	7.70455806e-03	5.41450668e-04	-1.13442614e-03
2.15907036e-01	5.45370651e-03	-1.31410288e-03	-1.24503170e-03
2.36612475e-01	6.44878655e-03	-1.58115119e-03	-1.35118233e-03
2.57200720e-01	7.87778710e-03	-1.89317251e-03	-1.45253486e-03
2.77663506e-01	8.64930473e-03	-1.67141833e-03	-1.54876171e-03
2.97992387e-01	7.67780954e-03	-1.72792262e-03	-1.63955454e-03
3.18178956e-01	6.98971938e-03	-2.51516510e-03	-1.72462644e-03
3.38213607e-01	5.34336952e-03	-4.06552168e-03	-1.80370831e-03
3.58086158e-01	2.75243722e-03	-6.40775360e-03	-1.87655369e-03
3.77785867e-01	9.46801324e-04	-8.74261914e-03	-1.94294088e-03
3.97301435e-01	-9.44399538e-04	-6.94390506e-03	-2.00267484e-03
4.16621005e-01	7.32416923e-04	-4.89464897e-03	-2.05558915e-03
4.35732161e-01	1.47499757e-03	-3.65606827e-03	-2.10154804e-03
4.54621930e-01	1.27071567e-03	-2.40954332e-03	-2.14044824e-03
4.73278766e-01	1.13821810e-04	-2.00232189e-03	-2.17222392e-03
4.91694562e-01	1.66095091e-03	-1.10947298e-03	-2.19684710e-03
5.09857297e-01	3.79709378e-03	-1.20871290e-03	-2.21431595e-03
5.27754440e-01	6.97969859e-03	-2.81279628e-04	-2.22466371e-03
5.45373134e-01	1.10004025e-02	9.16280080e-04	-2.22795998e-03
5.62700201e-01	1.30582708e-02	1.30557599e-03	-2.22431143e-03
5.79722144e-01	1.48157028e-02	1.58543858e-03	-2.21386243e-03
5.96425141e-01	1.55346020e-02	2.32442461e-03	-2.19679549e-03
6.12795048e-01	1.44799115e-02	2.07996977e-03	-2.17333147e-03
6.28820585e-01	1.24932175e-02	8.86524220e-04	-2.14372318e-03
6.44498485e-01	1.29478178e-02	1.27177452e-03	-2.10823577e-03
6.59818808e-01	1.25101875e-02	7.59996005e-04	-2.06717150e-03
6.74771182e-01	1.36925624e-02	1.00815759e-03	-2.02086180e-03
6.89345360e-01	1.47495116e-02	8.81775747e-04	-1.96966483e-03
7.03531227e-01	1.30913432e-02	-8.47105400e-05	-1.91396381e-03
7.17318790e-01	7.53433717e-03	-1.83792698e-03	-1.85416520e-03
7.30698189e-01	1.35997267e-03	-4.32142286e-03	-1.79069675e-03
7.43659688e-01	-5.36977741e-03	-7.47543069e-03	-1.72400548e-03
7.56197645e-01	-1.24569934e-02	-7.89127762e-03	-1.65453270e-03
7.68319949e-01	-9.18551429e-03	-7.39361986e-03	-1.58264635e-03
7.80025320e-01	-1.33851187e-03	-5.89317100e-03	-1.50876119e-03
7.91312087e-01	5.62058454e-03	-4.97697229e-03	-1.43329473e-03
8.02179381e-01	1.17496225e-02	-4.66621191e-03	-1.35665790e-03
8.12627136e-01	1.34056813e-02	-4.89288502e-03	-1.27925230e-03
8.22656088e-01	1.44874382e-02	-2.64693026e-03	-1.20146751e-03
8.32267777e-01	1.50581015e-02	-9.60229534e-04	-1.12367862e-03
8.41464543e-01	1.51722332e-02	2.21898198e-04	-1.04624391e-03
8.50252176e-01	1.48825422e-02	1.21868407e-03	-9.69479193e-04
8.58648794e-01	1.46972492e-02	2.34877615e-03	-8.93570352e-04
8.66666057e-01	1.42935190e-02	3.08888882e-03	-8.18733339e-04
8.74315668e-01	1.35970148e-02	3.48347748e-03	-7.45160902e-04
8.81610686e-01	1.26465301e-02	3.57371970e-03	-6.73009933e-04
8.88565525e-01	1.16816852e-02	3.39771243e-03	-6.02400352e-04
8.95195954e-01	1.11344898e-02	2.98996212e-03	-5.33414256e-04
9.01519098e-01	1.03926086e-02	2.38108868e-03	-4.66095307e-04
9.07553435e-01	9.48772527e-03	1.59821606e-03	-4.00448344e-04
9.13318897e-01	1.02208811e-02	6.65064445e-04	-3.36438083e-04
9.18837362e-01	1.09814252e-02	6.79984292e-04	-2.73983313e-04
9.24131832e-01	1.15530518e-02	8.75080873e-04	-2.12965939e-04
9.29226639e-01	1.19567734e-02	9.16346648e-04	-1.53228877e-04
9.34147526e-01	1.22090263e-02	8.18742582e-04	-9.45753531e-05
9.38921643e-01	1.23240947e-02	5.94526417e-04	-3.67689670e-05
9.43577126e-01	1.23128058e-02	2.51984770e-04	2.04611193e-05
9.48135744e-01	1.21828141e-02	-2.02271084e-04	7.73275083e-05
9.52621773e-01	1.19392779e-02	-7.64692180e-04	1.34091203e-04
9.57062236e-01	1.15850432e-02	-1.43457817e-03	1.91066309e-04
9.61484841e-01	1.11198156e-02	-2.21430597e-03	2.48595188e-04
9.65917990e-01	1.05402451e-02	-3.10930423e-03	3.07048947e-04
9.70390737e-01	9.83987206e-03	-3.99141929e-03	3.66827799e-04
9.74924738e-01	9.01110750e-03	-4.28176764e-03	4.28252321e-04
9.79539667e-01	8.04422869e-03	-4.70099898e-03	4.91632273e-04
9.84259384e-01	6.92573785e-03	-5.25908322e-03	5.57351974e-04
9.89107499e-01	5.63971796e-03	-5.96937626e-03	6.25812387e-04
9.94107376e-01	4.16752966e-03	-6.84806249e-03	6.97432262e-04
9.99282133e-01	2.48669872e-03	-7.90389774e-03	7.72649532e-04
1.00464952e+00	5.73941783e-04	-8.22669333e-03	8.51846792e-04
1.01021963e+00	-1.59508931e-03	-8.26672102e-03	9.35312789e-04
1.01600751e+00	-4.04778518e-03	-8.48144501e-03	1.02342794e-03
1.02202712e+00	-6.28830576e-03	-7.98595035e-03	1.11657810e-03
1.02829123e+00	-3.93854250e-03	-5.74700703e-03	1.21515295e-03
1.03481139e+00	-1.74931757e-03	-3.67374294e-03	1.31954613e-03
1.04159539e+00	2.48071249e-04	-1.79686726e-03	1.43011292e-03
1.04864032e+00	2.01827949e-03	-1.51761709e-04	1.54705028e-03
1.05594682e+00	4.87725876e-03	1.22407518e-03	1.67062421e-03
1.06351415e+00	8.14092232e-03	2.99751832e-03	1.80109000e-03
1.07133947e+00	1.12386425e-02	4.58020768e-03	1.93867734e-03
1.07941785e+00	1.40234572e-02	5.80096670e-03	2.08358674e-03
1.08774190e+00	1.64509219e-02	6.61663230e-03	2.23597890e-03
1.09629777e+00	1.85398340e-02	6.72786238e-03	2.39589351e-03
1.10506628e+00	2.08457287e-02	7.86407546e-03	2.56325844e-03
1.11402652e+00	2.26749389e-02	8.50816658e-03	2.73794635e-03
1.12315682e+00	2.39866292e-02	8.61214749e-03	2.91978989e-03
1.13243004e+00	2.47442546e-02	8.14301993e-03	3.10848031e-03
1.14181916e+00	2.49156628e-02	7.07241635e-03	3.30367008e-03
1.15129383e+00	2.44769381e-02	5.38026558e-03	3.50489736e-03
1.16082236e+00	2.34096561e-02	4.12445412e-03	3.71161897e-03
1.17036882e+00	2.17065275e-02	4.17942408e-03	3.92314097e-03
1.17989151e+00	1.93699736e-02	5.32217208e-03	4.13857169e-03
1.18935003e+00	1.64136946e-02	5.82197899e-03	4.35697095e-03
1.19870393e+00	1.26248083e-02	5.68807935e-03	4.57732226e-03
1.20790936e+00	8.19177723e-03	4.94529105e-03	4.79844960e-03
1.21691525e+00	1.07980424e-02	7.20793548e-03	5.01891777e-03
1.22567624e+00	1.37902845e-02	8.84083397e-03	5.23734357e-03
1.23414731e+00	1.61466145e-02	9.88252392e-03	5.45227450e-03
1.24228341e+00	1.79098686e-02	1.03834709e-02	5.66218626e-03
1.25003549e+00	1.91301930e-02	1.04014504e-02	5.86538291e-03
1.25735281e+00	1.98693160e-02	1.00046281e-02	6.06006012e-03
1.26418749e+00	2.01943868e-02	9.26951104e-03	6.24443399e-03
1.27049160e+00	2.01805629e-02	8.27739612e-03	6.41668023e-03
1.27621583e+00	1.99049928e-02	7.77193092e-03	6.57490781e-03
1.28130047e+00	1.94505362e-02	7.82202764e-03	6.71691933e-03
1.28573160e+00	1.88921632e-02	7.72076267e-03	6.84180623e-03
1.28945992e+00	1.83051674e-02	7.51863404e-03	6.94770115e-03
1.29245462e+00	1.77554052e-02	7.27816035e-03	7.03330076e-03
1.29468822e+00	1.73005785e-02	7.05376524e-03	7.09746007e-03
1.29612865e+00	1.69863784e-02	6.89322586e-03	7.13897899e-03
1.29675068e+00	1.68457542e-02	6.82382923e-03	7.15694324e-03
1.29653514e+00	1.68947058e-02	6.84840256e-03	7.15071611e-03
1.29546328e+00	1.71336049e-02	6.96690020e-03	7.11978651e-03
1.29352495e+00	1.75424238e-02	7.17562635e-03	7.06401199e-03
1.29071152e+00	1.80836063e-02	7.42677262e-03	6.98341753e-03
1.28702086e+00	1.87014583e-02	7.66339336e-03	6.87834042e-03
1.28245518e+00	1.93199375e-02	7.81051906e-03	6.74936231e-03
1.27702067e+00	1.98466179e-02	7.77667738e-03	6.59729463e-03
1.27072840e+00	2.01739432e-02	8.24884196e-03	6.42319129e-03
1.26359765e+00	2.01801046e-02	9.34684119e-03	6.22842553e-03
1.25564057e+00	1.97326307e-02	1.01337199e-02	6.01425480e-03
1.24688295e+00	1.86880524e-02	1.04481275e-02	5.78237176e-03
1.23734675e+00	1.68985182e-02	1.01383382e-02	5.53441204e-03
1.22705658e+00	1.42102596e-02	9.04682841e-03	5.27211499e-03
1.21603713e+00	1.04672464e-02	7.01345522e-03	4.99724029e-03
1.20432581e+00	9.99035040e-03	5.30542532e-03	4.71186167e-03
1.19195796e+00	1.54862379e-02	5.84763036e-03	4.41796832e-03
1.17896884e+00	1.96243904e-02	5.23934585e-03	4.11750331e-03
1.16539345e+00	2.26738082e-02	4.10582885e-03	3.81234809e-03
1.15126696e+00	2.44788324e-02	5.38579571e-03	3.50432059e-03
1.13662453e+00	2.48952046e-02	7.73925935e-03	3.19516236e-03
1.12150259e+00	2.37906666e-02	8.63493393e-03	2.88655460e-03
1.10593804e+00	2.10472050e-02	7.95027638e-03	2.58009097e-03
1.08996707e+00	1.70237266e-02	6.75858483e-03	2.27724796e-03
1.07362536e+00	1.20692273e-02	4.96828757e-03	1.97938460e-03
1.05694391e+00	5.24487067e-03	1.38552952e-03	1.68766990e-03
1.03995530e+00	-2.08573866e-04	-2.22423159e-03	1.40319954e-03
1.02269285e+00	-6.02743019e-03	-7.73678337e-03	1.12697468e-03
1.00519116e+00	3.71325531e-04	-8.24442715e-03	8.59905883e-04
9.87472093e-01	6.08917774e-03	-5.71411586e-03	6.02610545e-04
9.69561868e-01	9.97852047e-03	-3.93007810e-03	3.55688803e-04
9.51485191e-01	1.20119794e-02	-6.11062438e-04	1.19633994e-04
9.33252611e-01	1.21732923e-02	8.46725991e-04	-1.05312208e-04
9.14878993e-01	1.04528752e-02	4.32827768e-04	-3.18899836e-04
8.96386959e-01	1.10112055e-02	2.89174161e-03	-5.20848803e-04
8.77799157e-01	1.31781188e-02	3.56141597e-03	-7.10950901e-04
8.59138233e-01	1.46821562e-02	2.40356953e-03	-8.89067936e-04
8.40426834e-01	1.51807493e-02	1.09893731e-04	-1.05512926e-03
8.21687607e-01	1.44043944e-02	-2.84217981e-03	-1.20912905e-03
8.02943199e-01	1.18959607e-02	-4.66572630e-03	-1.35112331e-03
7.84191754e-01	1.30003977e-03	-5.48505497e-03	-1.48138936e-03
7.65419968e-01	-1.12275971e-02	-7.56134519e-03	-1.60026953e-03
7.46638202e-01	-7.02183700e-03	-8.30557203e-03	-1.70794650e-03
7.27856848e-01	2.73634687e-03	-3.72881994e-03	-1.80462855e-03
7.09086297e-01	1.09497983e-02	-6.93730671e-04	-1.89054828e-03
6.90336941e-01	1.47897896e-02	8.41438444e-04	-1.96596097e-03
6.71619171e-01	1.33502038e-02	9.21651912e-04	-2.03114312e-03
6.52943371e-01	1.28200072e-02	1.10328375e-03	-2.08639081e-03
6.34305382e-01	1.27346361e-02	1.10809445e-03	-2.13205006e-03
6.15698031e-01	1.41908002e-02	1.93447588e-03	-2.16846019e-03
5.97125278e-01	1.55093768e-02	2.33371043e-03	-2.19592979e-03
5.78591084e-01	1.47299872e-02	1.50011047e-03	-2.21477192e-03
5.60099408e-01	1.27648622e-02	1.27132833e-03	-2.22530352e-03
5.41654214e-01	1.04417704e-02	7.46955766e-04	-2.22784486e-03
5.23259459e-01	6.27442338e-03	-7.45483853e-04	-2.22271891e-03
5.04919086e-01	2.97270413e-03	-1.08333234e-03	-2.21025076e-03
4.86633546e-01	1.02173785e-03	-1.25673910e-03	-2.19076268e-03
4.68403255e-01	5.09826416e-04	-2.11185408e-03	-2.16457275e-03
4.50230772e-01	1.40359013e-03	-2.61400135e-03	-2.13199913e-03
4.32118661e-01	1.40644629e-03	-3.92298382e-03	-2.09335860e-03
4.14069482e-01	5.63286997e-04	-5.11277392e-03	-2.04896627e-03
3.96085796e-01	-8.02545558e-04	-7.03772784e-03	-1.99913520e-03
3.78170165e-01	9.17896679e-04	-8.69886572e-03	-1.94417614e-03
3.60325445e-01	2.40819091e-03	-6.72407513e-03	-1.88439814e-03
3.42571068e-01	4.84543176e-03	-4.50886159e-03	-1.82016971e-03
3.24917546e-01	6.61454929e-03	-2.94865833e-03	-1.75183698e-03
3.07364879e-01	7.41110022e-03	-1.99984734e-03	-1.67970401e-03
2.89913067e-01	8.14953396e-03	-1.61981633e-03	-1.60406659e-03
2.72562110e-01	8.52064015e-03	-1.76724075e-03	-1.52521240e-03
2.55312007e-01	7.77298155e-03	-1.90800485e-03	-1.44342109e-03
2.38162760e-01	6.57787963e-03	-1.59341053e-03	-1.35896441e-03
2.21126548e-01	4.97455344e-03	-1.40007391e-03	-1.27216936e-03
2.04240455e-01	6.78092566e-03	-1.81790921e-04	-1.18349517e-03
1.87507042e-01	8.39577242e-03	9.06210387e-04	-1.09322433e-03
1.70926309e-01	1.02492806e-02	1.57760949e-03	-1.00161509e-03
1.54498256e-01	1.24467081e-02	2.12911424e-03	-9.08914533e-04
1.38222882e-01	1.43768528e-02	2.42861743e-03	-8.15358837e-04
1.22117718e-01	1.60636190e-02	2.50871807e-03	-7.21276655e-04
1.06216825e-01	1.70718842e-02	2.40137809e-03	-6.27090078e-04
9.05210792e-02	1.71771833e-02	2.43243959e-03	-5.33018650e-04
7.50304800e-02	1.46498672e-02	2.20909258e-03	-4.39263463e-04
5.97469726e-02	1.19038941e-02	1.95177733e-03	-3.46024545e-04
4.47025276e-02	9.11901183e-03	1.85519494e-03	-2.53674399e-04
2.99084293e-02	6.32124869e-03	1.21644800e-03	-1.62448424e-04
1.53646778e-02	3.53247907e-03	5.49909207e-04	-7.24991222e-05
1.08401074e-03	1.99483549e-03	-2.13195570e-05	1.59558119e-05
-1.29139174e-02	2.81212780e-03	-4.11330507e-04	1.02669185e-04
-2.66202628e-02	3.62685853e-03	-8.85598643e-04	1.87474716e-04
-4.00194387e-02	4.45228315e-03	-1.18440890e-03	2.70178702e-04
-5.31034008e-02	5.29980140e-03	-1.32665557e-03	3.50648461e-04
-6.58558444e-02	6.17816273e-03	-1.34108242e-03	4.28714925e-04
-7.82737150e-02	6.84542203e-03	-1.61055482e-03	5.04304399e-04
-9.03433301e-02	7.54345402e-03	-1.88474164e-03	5.77291921e-04
-1.02049915e-01	8.30609614e-03	-2.07535660e-03	6.47560058e-04
-1.13378829e-01	9.00923359e-03	-2.18004835e-03	7.15006151e-04
-1.24317477e-01	9.77093033e-03	-2.19822624e-03	7.79553157e-04
-1.34860016e-01	1.05894415e-02	-2.13159044e-03	8.41175885e-04
-1.44996470e-01	1.11461345e-02	-1.98262301e-03	8.99835645e-04
-1.54716386e-01	1.17630187e-02	-1.75597038e-03	9.55501446e-04
-1.64010105e-01	1.24344581e-02	-1.45738780e-03	1.00815640e-03
-1.72871763e-01	1.31524644e-02	-1.09352251e-03	1.05781327e-03
-1.81293516e-01	1.39101048e-02	-6.79562513e-04	1.10448043e-03
-1.89267124e-01	1.46984472e-02	-2.28433353e-04	1.14817010e-03
-1.96785087e-01	1.55079559e-02	2.63114301e-04	1.18890352e-03
-2.03845158e-01	1.63286388e-02	7.85297181e-04	1.22673367e-03
-2.10442832e-01	1.71312959e-02	1.32846541e-03	1.26170311e-03
-2.16572842e-01	1.61701793e-02	1.57455147e-03	1.29385142e-03
-2.22230504e-01	1.52755397e-02	1.84473573e-03	1.32322134e-03
-2.27417404e-01	1.44928769e-02	2.05979504e-03	1.34988677e-03
-2.32133460e-01	1.38131960e-02	2.03013260e-03	1.37391013e-03
-2.36378396e-01	1.32278841e-02	2.02989984e-03	1.39534947e-03
-2.40153039e-01	1.27289163e-02	2.05107205e-03	1.41426435e-03
-2.43459325e-01	1.23085521e-02	2.08650451e-03	1.43071501e-03
-2.46300293e-01	1.19601727e-02	2.07667954e-03	1.44476177e-03
-2.48680086e-01	1.16774904e-02	2.02746863e-03	1.45646450e-03
-2.50604555e-01	1.14550962e-02	1.99393173e-03	1.46588520e-03
-2.52082349e-01	1.12881483e-02	1.97191256e-03	1.47309304e-03
-2.53122333e-01	1.11725711e-02	1.95837845e-03	1.47815173e-03
-2.53734574e-01	1.11053033e-02	1.95119217e-03	1.48112445e-03
-2.53930428e-01	1.10840992e-02	1.94906150e-03	1.48207457e-03
-2.53722542e-01	1.11066072e-02	1.95145301e-03	1.48106606e-03
-2.53124277e-01	1.11722527e-02	1.95841767e-03	1.47816117e-03
-2.52149024e-01	1.12806190e-02	1.97105893e-03	1.47341770e-03
-2.50811941e-01	1.14314167e-02	1.99063697e-03	1.46689809e-03
-2.49129270e-01	1.16251035e-02	2.01918912e-03	1.45866681e-03
-2.47118312e-01	1.18620568e-02	2.05888091e-03	1.44879101e-03
-2.44797362e-01	1.21430414e-02	2.10535103e-03	1.43734102e-03
-2.42185777e-01	1.24685360e-02	2.07092295e-03	1.42439145e-03
-2.39303975e-01	1.28391835e-02	2.04460355e-03	1.41002203e-03
-2.36173421e-01	1.32556274e-02	2.02924160e-03	1.39431829e-03
-2.32816252e-01	1.37173193e-02	2.02831201e-03	1.37737048e-03
-2.29255136e-01	1.42243290e-02	2.04462646e-03	1.35927343e-03
-2.25514010e-01	1.47757784e-02	2.02109970e-03	1.34013093e-03
-2.21617750e-01	1.53703930e-02	1.81346552e-03	1.32005463e-03
-2.17592013e-01	1.60058486e-02	1.62002914e-03	1.29916370e-03
-2.13462159e-01	1.66795934e-02	1.44369256e-03	1.27757956e-03
-2.09254666e-01	1.69987722e-02	1.22669777e-03	1.25543339e-03
-2.04996917e-01	1.64683302e-02	8.76291618e-04	1.23286533e-03
-2.00717037e-01	1.59576183e-02	5.46509540e-04	1.21002364e-03
-1.96443063e-01	1.54696148e-02	2.39286929e-04	1.18706033e-03
-1.92203147e-01	1.50066534e-02	-4.41750135e-05	1.16413201e-03
-1.88026476e-01	1.45710048e-02	-3.03274692e-04	1.14140470e-03
-1.83942786e-01	1.41642041e-02	-5.37490128e-04	1.11905094e-03
-1.79981966e-01	1.37870613e-02	-7.47143914e-04	1.09724743e-03
-1.76172654e-01	1.34402749e-02	-9.37408480e-04	1.07616674e-03
-1.72544955e-01	1.31245573e-02	-1.10837619e-03	1.05599186e-03
-1.69129567e-01	1.28397366e-02	-1.25688105e-03	1.03691107e-03
-1.65957603e-01	1.25854674e-02	-1.38410296e-03	1.01911644e-03
-1.63060587e-01	1.23620768e-02	-1.49171159e-03	1.00280332e-03
-1.60470455e-01	1.21690602e-02	-1.58089687e-03	9.88169880e-04
-1.58218595e-01	1.20063467e-02	-1.65310072e-03	9.75411030e-04
-1.56332901e-01	1.18739943e-02	-1.70999363e-03	9.64701069e-04
-1.54843770e-01	1.17715990e-02	-1.75242670e-03	9.56227004e-04
