noise_th noise noise_db xSR vSR xSR-CC vSR-CC xparam vparam
1.25892541 1.22300423 38.00000000 0.00109893 0.00066991 0.00098803 0.00066388 0.00091046 0.00059504
1.25892541 1.22300423 38.00000000 0.00118660 0.00106048 0.00115555 0.00102353 0.00089637 0.00079795
1.25892541 1.29804051 38.00000000 0.00088917 0.00075951 0.00081608 0.00066354 0.00065764 0.00046929
1.25892541 1.29804051 38.00000000 0.00061706 0.00042383 0.00057832 0.00043994 0.00057825 0.00038039
1.25892541 1.29804051 38.00000000 0.00084426 0.00078077 0.00052059 0.00054532 0.00043247 0.00042296
1.25892541 1.29804051 38.00000000 0.00086289 0.00063672 0.00066345 0.00049742 0.00049825 0.00037287
1.25892541 1.29804051 38.00000000 0.00063997 0.00045463 0.00045204 0.00032146 0.00037039 0.00024595
1.25892541 1.29804051 38.00000000 0.00060549 0.00037741 0.00038639 0.00029372 0.00064546 0.00047298
1.25892541 1.29804051 38.00000000 0.00040436 0.00025368 0.00029979 0.00017800 0.00077165 0.00041604
1.25892541 1.29804051 38.00000000 0.00035069 0.00023514 0.00044593 0.00018792 0.00038717 0.00031581
1.25892541 1.29804051 38.00000000 0.00064810 0.00048108 0.00136970 0.00091718 0.00119684 0.00085930
1.25892541 1.29804051 38.00000000 0.00043650 0.00027816 0.00035431 0.00020292 0.00027716 0.00017504
1.25892541 1.24510306 38.00000000 0.00045944 0.00048462 0.00030776 0.00033098 0.00027675 0.00022966
1.25892541 1.24510306 38.00000000 0.00039344 0.00032533 0.00042513 0.00029543 0.00034031 0.00025212
1.25892541 1.24510306 38.00000000 0.00052707 0.00047221 0.00032990 0.00032513 0.00045142 0.00031668
1.25892541 1.24510306 38.00000000 0.00060399 0.00049723 0.00037797 0.00033227 0.00039794 0.00030430
1.25892541 1.24510306 38.00000000 0.00037615 0.00024639 0.00041956 0.00033278 0.00041088 0.00016440
1.25892541 1.24510306 38.00000000 0.00043921 0.00034559 0.00028929 0.00026888 0.00045773 0.00026296
1.25892541 1.24510306 38.00000000 0.00044557 0.00036606 0.00033610 0.00025942 0.00028783 0.00018245
1.25892541 1.24510306 38.00000000 0.00071255 0.00048711 0.00042877 0.00030849 0.00023776 0.00019643
1.25892541 1.24510306 38.00000000 0.00039641 0.00039365 0.00030488 0.00032486 0.00021086 0.00019040
1.25892541 1.24510306 38.00000000 0.00079585 0.00051538 0.00061434 0.00038763 0.00058610 0.00028587
1.25892541 1.25502181 38.00000000 0.00234644 0.00197952 0.00230903 0.00193813 0.00217967 0.00180157
1.25892541 1.25502181 38.00000000 0.00179030 0.00134910 0.00169180 0.00131775 0.00138712 0.00100969
1.25892541 1.25502181 38.00000000 0.00217242 0.00159108 0.00204578 0.00148533 0.00171914 0.00125566
1.25892541 1.25502181 38.00000000 0.00256753 0.00204229 0.00257574 0.00206251 0.00208614 0.00166956
1.25892541 1.25502181 38.00000000 0.00155236 0.00107440 0.00162156 0.00115910 0.00137364 0.00095115
1.25892541 1.25502181 38.00000000 0.00183997 0.00094168 0.00177060 0.00093022 0.00125101 0.00064539
1.25892541 1.25502181 38.00000000 0.00273970 0.00268532 0.00282295 0.00275047 0.00203726 0.00201751
1.25892541 1.25502181 38.00000000 0.00159259 0.00117815 0.00156656 0.00117861 0.00131531 0.00091682
1.25892541 1.25502181 38.00000000 0.00178166 0.00118928 0.00208495 0.00138185 0.00200259 0.00129618
1.25892541 1.25502181 38.00000000 0.00306572 0.00279151 0.00300570 0.00273861 0.00224713 0.00205084
1.25892541 1.26725758 38.00000000 0.00210395 0.00141429 0.00174679 0.00110534 0.00163880 0.00118592
1.25892541 1.26725758 38.00000000 0.00228211 0.00152299 0.00233210 0.00144400 0.00112688 0.00074137
1.25892541 1.26725758 38.00000000 0.00213136 0.00165006 0.00220188 0.00168752 0.00196212 0.00151945
1.25892541 1.26725758 38.00000000 0.00095671 0.00043427 0.00139794 0.00061243 0.00056513 0.00024591
1.25892541 1.26725758 38.00000000 0.00142088 0.00081786 0.00156551 0.00085654 0.00122153 0.00067533
1.25892541 1.26725758 38.00000000 0.00174065 0.00157668 0.00172925 0.00157648 0.00089378 0.00082645
1.25892541 1.26725758 38.00000000 0.00111909 0.00105137 0.00112508 0.00103866 0.00025671 0.00024721
1.25892541 1.26725758 38.00000000 0.00170250 0.00107334 0.00146651 0.00088839 0.00160439 0.00104954
1.25892541 1.26725758 38.00000000 0.00185561 0.00145305 0.00179564 0.00139168 0.00087357 0.00068725
1.25892541 1.26725758 38.00000000 0.00119536 0.00065031 0.00109900 0.00060672 0.00077062 0.00042334
1.25892541 1.22038055 38.00000000 0.01783852 0.01666496 0.00443089 0.00420986 0.00034311 0.00033311
1.25892541 1.22038055 38.00000000 0.02122266 0.01448921 0.00342118 0.00288574 0.00048687 0.00036453
1.25892541 1.22038055 38.00000000 0.01444400 0.01095321 0.00238874 0.00223916 0.00102978 0.00077476
1.25892541 1.22038055 38.00000000 0.01501725 0.00770456 0.00282081 0.00194418 0.00040860 0.00028546
1.25892541 1.22038055 38.00000000 0.00992074 0.00694874 0.00191328 0.00152538 0.00071504 0.00043874
1.25892541 1.22038055 38.00000000 0.01113186 0.00618365 0.00245275 0.00178665 0.00042527 0.00026118
1.25892541 1.22038055 38.00000000 0.00431659 0.00537105 0.00550031 0.00562922 0.00039516 0.00038360
1.25892541 1.22038055 38.00000000 0.01389814 0.01407208 0.00487417 0.00481390 0.00020025 0.00023428
1.25892541 1.22038055 38.00000000 0.01487195 0.00907243 0.00191123 0.00177963 0.00056258 0.00045014
1.25892541 1.22038055 38.00000000 0.01613419 0.01112283 0.00283299 0.00248342 0.00083784 0.00058270
1.25892541 1.23518497 38.00000000 0.00196793 0.00197281 0.00178991 0.00178558 0.00111872 0.00107826
1.25892541 1.23518497 38.00000000 0.00106848 0.00070871 0.00100955 0.00069639 0.00063720 0.00048162
1.25892541 1.23518497 38.00000000 0.00116417 0.00086663 0.00095232 0.00071438 0.00103136 0.00067128
1.25892541 1.23518497 38.00000000 0.00118219 0.00099746 0.00116015 0.00098022 0.00090401 0.00074982
1.25892541 1.23518497 38.00000000 0.00131436 0.00097797 0.00102972 0.00077010 0.00069178 0.00053352
1.25892541 1.23518497 38.00000000 0.00137662 0.00090456 0.00117388 0.00078442 0.00085302 0.00056501
1.25892541 1.23518497 38.00000000 0.00127086 0.00091151 0.00112981 0.00082010 0.00067912 0.00045933
1.25892541 1.23518497 38.00000000 0.00232810 0.00197849 0.00216344 0.00185015 0.00142333 0.00121763
1.25892541 1.23518497 38.00000000 0.00177473 0.00147550 0.00156697 0.00130768 0.00103616 0.00086012
1.25892541 1.23518497 38.00000000 0.00091227 0.00064164 0.00101947 0.00067788 0.00069573 0.00044743
1.25892541 1.27284449 38.00000000 0.01863581 0.01351249 0.00027255 0.00024349 0.00031009 0.00028308
1.25892541 1.27284449 38.00000000 0.01460723 0.00967128 0.00035557 0.00030317 0.00035490 0.00031145
1.25892541 1.27284449 38.00000000 0.00985158 0.00715983 0.00058878 0.00058323 0.00053981 0.00048501
1.25892541 1.27284449 38.00000000 0.01171890 0.00739964 0.00102959 0.00062058 0.00075037 0.00039005
1.25892541 1.27284449 38.00000000 0.01584762 0.01268614 0.00034852 0.00033423 0.00030729 0.00029777
1.25892541 1.27284449 38.00000000 0.01869002 0.01096669 0.00055586 0.00041327 0.00052445 0.00036952
1.25892541 1.27284449 38.00000000 0.00538346 0.00597653 0.00075809 0.00072866 0.00084580 0.00080538
1.25892541 1.27284449 38.00000000 0.01997982 0.01720965 0.00048735 0.00043466 0.00056180 0.00049441
1.25892541 1.27284449 38.00000000 0.01131738 0.00687148 0.00058179 0.00039944 0.00060172 0.00038295
1.25892541 1.27284449 38.00000000 0.01116928 0.00749518 0.00040157 0.00028048 0.00034643 0.00026649
1.25892541 1.30790011 38.00000000 0.02233672 0.01481681 0.00041430 0.00035005 0.00064378 0.00048879
1.25892541 1.30790011 38.00000000 0.01218836 0.00907812 0.00086165 0.00064847 0.00093920 0.00071728
1.25892541 1.30790011 38.00000000 0.01493373 0.01543566 0.00054609 0.00048591 0.00049652 0.00052318
1.25892541 1.30790011 38.00000000 0.02283539 0.01955531 0.00039677 0.00039110 0.00055646 0.00042008
1.25892541 1.30790011 38.00000000 0.01588065 0.01385698 0.00075822 0.00067380 0.00042858 0.00037779
1.25892541 1.30790011 38.00000000 0.01610523 0.01290090 0.00095315 0.00073253 0.00105585 0.00082381
1.25892541 1.30790011 38.00000000 0.01900055 0.01823204 0.00050956 0.00051869 0.00089322 0.00087748
1.25892541 1.30790011 38.00000000 0.00989850 0.00731365 0.00136996 0.00110907 0.00120376 0.00097498
1.25892541 1.30790011 38.00000000 0.01200183 0.00789771 0.00049356 0.00044623 0.00069155 0.00041300
1.25892541 1.30790011 38.00000000 0.01078496 0.00729243 0.00039950 0.00031970 0.00042831 0.00039498
1.25892541 1.24244293 38.00000000 0.01744296 0.01098064 0.00074415 0.00054924 0.00106660 0.00081748
1.25892541 1.24244293 38.00000000 0.02270005 0.01618290 0.00054578 0.00048375 0.00108482 0.00090069
1.25892541 1.24244293 38.00000000 0.01070692 0.00643595 0.00043516 0.00030332 0.00073419 0.00048850
1.25892541 1.24244293 38.00000000 0.02160499 0.01278925 0.00060768 0.00053990 0.00099884 0.00078908
1.25892541 1.24244293 38.00000000 0.02015210 0.01476169 0.00084101 0.00066155 0.00162295 0.00125207
1.25892541 1.24244293 38.00000000 0.02024192 0.01246716 0.00050726 0.00042233 0.00077138 0.00063174
1.25892541 1.24244293 38.00000000 0.01026178 0.00579306 0.00049307 0.00037960 0.00089288 0.00058773
1.25892541 1.24244293 38.00000000 0.00965178 0.00645693 0.00048838 0.00034273 0.00086327 0.00055584
1.25892541 1.24244293 38.00000000 0.01461983 0.00831466 0.00090933 0.00054753 0.00098014 0.00072559
1.25892541 1.24244293 38.00000000 0.00839935 0.00508632 0.00058181 0.00031498 0.00100562 0.00049969
1.41253754 1.40218129 37.00000000 0.01925544 0.01201631 0.00162069 0.00104091 0.00109086 0.00065430
1.41253754 1.40218129 37.00000000 0.01168467 0.00770962 0.00158435 0.00084414 0.00061246 0.00028352
1.41253754 1.40218129 37.00000000 0.01228419 0.00801929 0.00114909 0.00062821 0.00086416 0.00040976
1.41253754 1.40218129 37.00000000 0.01867453 0.01172024 0.00127193 0.00084620 0.00117481 0.00070541
1.41253754 1.40218129 37.00000000 0.00818374 0.00843547 0.00195688 0.00192294 0.00088380 0.00087641
1.41253754 1.40218129 37.00000000 0.01983218 0.01203674 0.00152048 0.00094113 0.00116265 0.00065675
1.41253754 1.40218129 37.00000000 0.01072161 0.00598412 0.00128238 0.00069421 0.00068226 0.00029246
1.41253754 1.40218129 37.00000000 0.01083034 0.00589094 0.00137764 0.00078033 0.00067074 0.00032749
1.41253754 1.40218129 37.00000000 0.00609364 0.00700303 0.00186393 0.00188654 0.00078866 0.00078879
1.41253754 1.40218129 37.00000000 0.01396337 0.01073781 0.00140038 0.00104156 0.00132238 0.00090051
1.41253754 1.48256570 37.00000000 0.00091883 0.00084774 0.00063255 0.00061621 0.00122355 0.00115530
1.41253754 1.48256570 37.00000000 0.00086443 0.00056713 0.00085959 0.00051404 0.00089530 0.00068638
1.41253754 1.48256570 37.00000000 0.00085004 0.00054050 0.00045989 0.00029830 0.00090243 0.00065651
1.41253754 1.48256570 37.00000000 0.00040349 0.00037957 0.00072832 0.00053890 0.00047993 0.00052290
1.41253754 1.48256570 37.00000000 0.00061781 0.00056906 0.00050138 0.00053880 0.00107550 0.00102606
1.41253754 1.48256570 37.00000000 0.00057739 0.00038640 0.00042769 0.00022272 0.00075657 0.00052542
1.41253754 1.48256570 37.00000000 0.00093526 0.00093348 0.00063925 0.00064244 0.00147185 0.00146557
1.41253754 1.48256570 37.00000000 0.00092887 0.00052250 0.00037202 0.00031071 0.00093571 0.00066330
1.41253754 1.48256570 37.00000000 0.00072137 0.00037552 0.00034483 0.00020915 0.00083458 0.00052740
1.41253754 1.48256570 37.00000000 0.00103283 0.00100907 0.00064386 0.00065212 0.00150346 0.00151287
1.41253754 1.44198999 37.00000000 0.00253208 0.00241506 0.00258520 0.00246637 0.00171189 0.00162652
1.41253754 1.44198999 37.00000000 0.00119016 0.00105991 0.00123874 0.00109254 0.00089237 0.00071750
1.41253754 1.44198999 37.00000000 0.00148699 0.00112903 0.00186282 0.00117406 0.00103898 0.00082844
1.41253754 1.44198999 37.00000000 0.00142954 0.00118347 0.00128329 0.00113211 0.00112450 0.00092369
1.41253754 1.44198999 37.00000000 0.00155216 0.00133144 0.00167595 0.00146558 0.00115626 0.00099749
1.41253754 1.44198999 37.00000000 0.00172464 0.00120918 0.00173756 0.00122170 0.00134199 0.00086456
1.41253754 1.44198999 37.00000000 0.00203757 0.00140016 0.00207565 0.00142354 0.00121221 0.00084370
1.41253754 1.44198999 37.00000000 0.00135899 0.00106091 0.00125419 0.00100528 0.00102531 0.00071784
1.41253754 1.44198999 37.00000000 0.00182748 0.00107719 0.00195281 0.00113135 0.00125458 0.00068743
1.41253754 1.44198999 37.00000000 0.00177881 0.00172019 0.00184120 0.00178648 0.00117790 0.00112579
1.41253754 1.42923222 37.00000000 0.00227427 0.00205378 0.02358000 0.02127802 0.00228102 0.00207431
1.41253754 1.42923222 37.00000000 0.00371282 0.00289069 0.01429761 0.01239287 0.00367220 0.00288543
1.41253754 1.42923222 37.00000000 0.00197427 0.00131031 0.00659110 0.00584086 0.00220197 0.00150433
1.41253754 1.42923222 37.00000000 0.00334116 0.00247688 0.01500674 0.01215049 0.00330461 0.00243186
1.41253754 1.42923222 37.00000000 0.00284262 0.00218715 0.02154351 0.01730190 0.00291807 0.00226138
1.41253754 1.42923222 37.00000000 0.00300076 0.00198516 0.00892976 0.00779385 0.00287360 0.00191658
1.41253754 1.42923222 37.00000000 0.00172868 0.00099868 0.01361645 0.00940034 0.00186826 0.00113250
1.41253754 1.42923222 37.00000000 0.00236795 0.00185409 0.02486013 0.01999404 0.00240204 0.00190416
1.41253754 1.42923222 37.00000000 0.00201366 0.00121474 0.00733831 0.00594946 0.00202703 0.00127440
1.41253754 1.42923222 37.00000000 0.00255238 0.00232131 0.02157914 0.02006226 0.00258357 0.00234180
1.41253754 1.38044998 37.00000000 0.01699826 0.01346335 0.00179786 0.00142375 0.00095429 0.00074884
1.41253754 1.38044998 37.00000000 0.01218359 0.00750324 0.00087969 0.00061822 0.00085980 0.00051529
1.41253754 1.38044998 37.00000000 0.01248521 0.00754284 0.00092962 0.00055939 0.00089552 0.00058317
1.41253754 1.38044998 37.00000000 0.01491407 0.01417053 0.00182821 0.00177642 0.00099147 0.00096039
1.41253754 1.38044998 37.00000000 0.01575182 0.01270966 0.00182751 0.00144469 0.00102753 0.00079123
1.41253754 1.38044998 37.00000000 0.01406336 0.00979338 0.00158501 0.00120970 0.00144114 0.00105535
1.41253754 1.38044998 37.00000000 0.00791249 0.00689928 0.00091744 0.00055071 0.00038294 0.00019905
1.41253754 1.38044998 37.00000000 0.00548041 0.00498028 0.00106658 0.00059367 0.00031677 0.00019734
1.41253754 1.38044998 37.00000000 0.00946857 0.00914311 0.00190557 0.00180565 0.00137919 0.00124121
1.41253754 1.38044998 37.00000000 0.01487148 0.01025232 0.00141105 0.00098316 0.00138500 0.00098407
1.41253754 1.35184504 37.00000000 0.00232255 0.00195599 0.00478071 0.00414328 0.00191876 0.00161218
1.41253754 1.35184504 37.00000000 0.00176198 0.00100435 0.00296504 0.00200309 0.00189486 0.00108450
1.41253754 1.35184504 37.00000000 0.00227613 0.00220134 0.00479581 0.00471256 0.00193897 0.00189141
1.41253754 1.35184504 37.00000000 0.00151151 0.00098502 0.00306821 0.00216933 0.00123836 0.00079049
1.41253754 1.35184504 37.00000000 0.00270797 0.00162859 0.00543583 0.00344684 0.00230782 0.00136815
1.41253754 1.35184504 37.00000000 0.00202456 0.00133556 0.00412515 0.00293736 0.00167742 0.00108907
1.41253754 1.35184504 37.00000000 0.00226873 0.00138793 0.00460862 0.00300554 0.00190804 0.00114345
1.41253754 1.35184504 37.00000000 0.00237232 0.00236101 0.00511800 0.00508121 0.00203530 0.00201885
1.41253754 1.35184504 37.00000000 0.00197851 0.00176963 0.00370258 0.00342763 0.00177596 0.00155837
1.41253754 1.35184504 37.00000000 0.00137413 0.00085386 0.00302504 0.00200061 0.00131234 0.00075938
1.41253754 1.41935677 37.00000000 0.00036927 0.00041607 0.00072561 0.00071857 0.00124895 0.00107751
1.41253754 1.41935677 37.00000000 0.00193032 0.00094650 0.00237394 0.00137631 0.00231815 0.00125484
1.41253754 1.41935677 37.00000000 0.00077792 0.00043702 0.00119941 0.00072343 0.00128055 0.00051798
1.41253754 1.41935677 37.00000000 0.00210852 0.00112837 0.00221299 0.00123112 0.00236202 0.00124090
1.41253754 1.41935677 37.00000000 0.00227895 0.00145604 0.00224589 0.00147117 0.00247799 0.00155780
1.41253754 1.41935677 37.00000000 0.00272150 0.00162032 0.00232770 0.00134877 0.00199898 0.00105990
1.41253754 1.41935677 37.00000000 0.00192005 0.00151855 0.00178210 0.00146848 0.00239700 0.00184908
1.41253754 1.41935677 37.00000000 0.00251967 0.00215893 0.00230971 0.00199004 0.00263241 0.00227256
1.41253754 1.41935677 37.00000000 0.00130790 0.00067163 0.00146260 0.00086480 0.00178134 0.00088371
1.41253754 1.41935677 37.00000000 0.00126418 0.00088932 0.00108393 0.00084355 0.00176776 0.00119111
1.41253754 1.38601716 37.00000000 0.00100165 0.00065673 0.00088916 0.00065540 0.00085734 0.00056621
1.41253754 1.38601716 37.00000000 0.00208944 0.00183986 0.00209793 0.00184436 0.00160354 0.00139870
1.41253754 1.38601716 37.00000000 0.00148848 0.00121668 0.00140440 0.00116916 0.00103956 0.00085223
1.41253754 1.38601716 37.00000000 0.00122461 0.00078515 0.00120188 0.00080419 0.00080561 0.00050719
1.41253754 1.38601716 37.00000000 0.00087394 0.00078443 0.00087593 0.00079132 0.00075082 0.00067977
1.41253754 1.38601716 37.00000000 0.00154911 0.00101392 0.00119627 0.00091907 0.00156947 0.00101167
1.41253754 1.38601716 37.00000000 0.00182901 0.00177400 0.00184259 0.00178952 0.00133748 0.00128679
1.41253754 1.38601716 37.00000000 0.00078012 0.00067573 0.00077915 0.00069755 0.00096469 0.00059828
1.41253754 1.38601716 37.00000000 0.00133009 0.00110107 0.00130831 0.00110435 0.00106135 0.00085930
1.41253754 1.38601716 37.00000000 0.00219102 0.00209317 0.00222339 0.00211854 0.00161033 0.00154837
1.41253754 1.39021715 37.00000000 0.00043803 0.00031480 0.00077454 0.00048143 0.00101231 0.00064734
1.41253754 1.39021715 37.00000000 0.00010635 0.00012650 0.00016857 0.00017699 0.00107285 0.00105900
1.41253754 1.39021715 37.00000000 0.00046601 0.00040079 0.00056811 0.00040349 0.00079520 0.00059350
1.41253754 1.39021715 37.00000000 0.00031949 0.00018735 0.00060656 0.00045301 0.00073880 0.00049990
1.41253754 1.39021715 37.00000000 0.00038305 0.00020508 0.00048253 0.00028056 0.00063774 0.00046501
1.41253754 1.39021715 37.00000000 0.00020423 0.00008635 0.00018565 0.00007807 0.00078599 0.00038692
1.41253754 1.39021715 37.00000000 0.00036122 0.00032381 0.00073406 0.00060281 0.00148109 0.00086612
1.41253754 1.39021715 37.00000000 0.00068621 0.00041465 0.00043898 0.00026391 0.00051443 0.00034051
1.41253754 1.39021715 37.00000000 0.00044837 0.00039467 0.00059386 0.00051408 0.00101614 0.00092946
1.41253754 1.39021715 37.00000000 0.00028059 0.00027998 0.00042286 0.00039309 0.00109061 0.00099539
1.41253754 1.42659721 37.00000000 0.00015698 0.00014004 0.00016076 0.00014240 0.00040275 0.00033414
1.41253754 1.42659721 37.00000000 0.00028505 0.00020671 0.00049562 0.00032866 0.00048851 0.00035330
1.41253754 1.42659721 37.00000000 0.00013963 0.00012399 0.00013308 0.00012515 0.00047929 0.00031125
1.41253754 1.42659721 37.00000000 0.00039002 0.00021789 0.00025180 0.00015141 0.00055352 0.00038627
1.41253754 1.42659721 37.00000000 0.00053233 0.00036570 0.00067514 0.00044175 0.00061154 0.00034465
1.41253754 1.42659721 37.00000000 0.00039833 0.00027530 0.00037607 0.00026163 0.00055213 0.00036892
1.41253754 1.42659721 37.00000000 0.00051852 0.00052906 0.00051973 0.00049275 0.00026336 0.00030540
1.41253754 1.42659721 37.00000000 0.00041735 0.00024188 0.00039615 0.00024770 0.00049784 0.00033923
1.41253754 1.42659721 37.00000000 0.00030027 0.00027521 0.00045518 0.00036615 0.00046557 0.00037933
1.41253754 1.42659721 37.00000000 0.00034535 0.00022002 0.00045221 0.00025515 0.00037907 0.00022967
1.58489319 1.58878710 36.00000000 0.00387892 0.00316307 0.00378823 0.00308845 0.00363723 0.00289694
1.58489319 1.58878710 36.00000000 0.00474857 0.00407469 0.00475387 0.00408009 0.00335513 0.00282162
1.58489319 1.58878710 36.00000000 0.00377424 0.00287332 0.00381233 0.00290396 0.00334805 0.00240668
1.58489319 1.58878710 36.00000000 0.00483592 0.00440335 0.00484101 0.00440819 0.00265712 0.00243532
