# noise_perc_th noise_perc SNR_dB NN_nosym_f1 NN_nosym_f2 NN_postSR_f1_nosym NN_postSR_f2_nosym NN_sym_f1 NN_sym_f2 NN_postSR_f1 NN_postSR_f2 Param_f1 Param_f2
3.9811e+02 3.9811e+02 -1.2000e+01 1.2595e+01 8.0074e+00 1.2130e+01 7.5284e+00 1.0881e+01 7.5100e+00 1.0823e+01 7.4168e+00 6.0915e+00 6.6226e+00
3.9811e+02 3.9811e+02 -1.2000e+01 7.8638e+01 1.1332e+01 7.6788e+01 1.0538e+01 6.7042e+01 7.6501e+00 6.6834e+01 6.8204e+00 1.2597e+01 6.6983e+00
4.4668e+02 4.4668e+02 -1.3000e+01 2.2137e+01 9.2792e+00 2.2049e+01 8.7583e+00 1.0100e+01 8.7173e+00 9.9831e+00 8.5764e+00 2.3791e+00 1.0574e+01
4.4668e+02 4.4668e+02 -1.3000e+01 1.8795e+01 1.4110e+01 1.8612e+01 1.3694e+01 9.5512e+00 1.0072e+01 9.4979e+00 9.7929e+00 5.3498e+00 8.8841e+00
4.4668e+02 4.4668e+02 -1.3000e+01 5.5231e+00 1.6260e+01 5.4748e+00 1.6252e+01 4.6973e+00 1.4723e+01 4.5495e+00 1.4687e+01 3.6475e+00 1.1071e+01
4.4668e+02 4.4668e+02 -1.3000e+01 5.3158e+01 1.7793e+01 5.2769e+01 1.7606e+01 4.5341e+01 1.3527e+01 4.5050e+01 1.3492e+01 1.1543e+01 8.7378e+00
4.4668e+02 4.4668e+02 -1.3000e+01 7.7331e+01 1.2099e+01 7.7040e+01 1.1899e+01 7.1717e+01 1.0852e+01 7.3173e+01 1.0818e+01 1.7449e+01 7.9216e+00
4.4668e+02 4.4668e+02 -1.3000e+01 5.1953e+00 1.5370e+01 4.0902e+00 1.5196e+01 4.2212e+00 1.3852e+01 4.1194e+00 1.3824e+01 4.9149e+00 1.1445e+01
4.4668e+02 4.4668e+02 -1.3000e+01 1.2324e+02 2.3336e+01 1.2133e+02 2.2902e+01 8.8624e+01 1.2777e+01 8.8566e+01 1.2735e+01 3.9451e+01 1.2932e+01
4.4668e+02 4.4668e+02 -1.3000e+01 7.8164e+00 1.6811e+01 7.3729e+00 1.6477e+01 5.4925e+00 1.4889e+01 5.4301e+00 1.4845e+01 5.1705e+00 1.1034e+01
4.4668e+02 4.4668e+02 -1.3000e+01 1.4410e+01 1.1848e+01 1.3657e+01 1.1263e+01 4.1175e+00 1.1254e+01 3.9428e+00 1.1184e+01 3.0871e+00 1.1414e+01
4.4668e+02 4.4668e+02 -1.3000e+01 1.8890e+02 1.8081e+01 1.8742e+02 1.4977e+01 1.8166e+02 1.7834e+01 1.8117e+02 1.6801e+01 1.0897e+02 1.5812e+01
5.0119e+02 5.0119e+02 -1.4000e+01 5.5658e+01 2.1547e+01 5.4900e+01 2.1331e+01 5.2713e+01 1.8511e+01 5.1974e+01 1.8420e+01 1.5346e+01 1.1435e+01
5.0119e+02 5.0119e+02 -1.4000e+01 1.0994e+02 1.5394e+01 1.0750e+02 1.5057e+01 9.7558e+01 1.3890e+01 9.7147e+01 1.3829e+01 1.8811e+01 9.2803e+00
5.0119e+02 5.0119e+02 -1.4000e+01 7.0477e+00 1.5526e+01 6.1280e+00 1.5186e+01 3.3574e+00 1.0457e+01 2.4230e+00 1.0404e+01 4.5239e+00 1.0494e+01
5.0119e+02 5.0119e+02 -1.4000e+01 5.2871e+00 1.2339e+01 4.4098e+00 1.1587e+01 4.6625e+00 1.1579e+01 4.5274e+00 1.1209e+01 3.6216e+00 1.1530e+01
5.0119e+02 5.0119e+02 -1.4000e+01 1.7864e+01 1.5188e+01 1.6917e+01 1.4947e+01 9.6301e+00 1.4093e+01 9.5899e+00 1.4012e+01 5.8647e+00 1.2185e+01
5.0119e+02 5.0119e+02 -1.4000e+01 7.0997e+00 1.7527e+01 6.7059e+00 1.7441e+01 4.3541e+00 1.5873e+01 4.2431e+00 1.5790e+01 4.4378e+00 1.2418e+01
5.0119e+02 5.0119e+02 -1.4000e+01 2.2870e+01 1.2089e+01 2.2557e+01 1.1629e+01 1.8342e+01 1.0724e+01 1.8154e+01 1.0469e+01 1.6859e+00 1.0684e+01
5.0119e+02 5.0119e+02 -1.4000e+01 8.1687e+00 1.6212e+01 7.3516e+00 1.5917e+01 4.9832e+00 1.4391e+01 4.7984e+00 1.4375e+01 4.7028e+00 1.3000e+01
5.0119e+02 5.0119e+02 -1.4000e+01 7.6010e+00 1.2480e+01 7.2573e+00 1.1958e+01 4.7971e+00 1.1629e+01 4.6674e+00 1.1381e+01 4.6955e+00 1.1198e+01
5.0119e+02 5.0119e+02 -1.4000e+01 7.5323e+01 2.1145e+01 7.3568e+01 2.0759e+01 6.2553e+01 1.6201e+01 6.2218e+01 1.6034e+01 1.2350e+01 1.3265e+01
5.6234e+02 5.6234e+02 -1.5000e+01 7.6680e+00 1.5450e+01 7.2243e+00 1.5171e+01 5.5208e+00 1.2665e+01 5.1879e+00 1.2544e+01 4.6013e+00 1.1725e+01
5.6234e+02 5.6234e+02 -1.5000e+01 5.8829e+00 1.6844e+01 5.4140e+00 1.6096e+01 4.0992e+00 1.3945e+01 4.0098e+00 1.3901e+01 4.7926e+00 1.4032e+01
5.6234e+02 5.6234e+02 -1.5000e+01 2.4119e+01 1.3982e+01 2.4203e+01 1.3088e+01 1.5554e+01 1.2496e+01 1.5579e+01 1.2424e+01 6.8227e+00 1.3875e+01
5.6234e+02 5.6234e+02 -1.5000e+01 2.2357e+01 2.0079e+01 2.1936e+01 1.9882e+01 1.7356e+01 1.8846e+01 1.7207e+01 1.8777e+01 9.6660e+00 1.4511e+01
5.6234e+02 5.6234e+02 -1.5000e+01 7.0266e+00 1.8332e+01 6.1651e+00 1.8137e+01 4.9989e+00 1.7527e+01 4.8820e+00 1.7518e+01 4.6132e+00 1.5255e+01
5.6234e+02 5.6234e+02 -1.5000e+01 6.2676e+01 1.7491e+01 5.9931e+01 1.7319e+01 1.8313e+01 1.5761e+01 1.7806e+01 1.5638e+01 3.0932e+00 1.2188e+01
5.6234e+02 5.6234e+02 -1.5000e+01 1.3379e+02 2.6284e+01 1.3118e+02 2.5926e+01 1.2928e+02 2.8718e+01 1.2871e+02 2.8695e+01 4.7097e+01 2.3114e+01
5.6234e+02 5.6234e+02 -1.5000e+01 8.9711e+01 1.7449e+01 8.9486e+01 1.6751e+01 8.9226e+01 1.4087e+01 8.9187e+01 1.4043e+01 3.3266e+01 1.0809e+01
5.6234e+02 5.6234e+02 -1.5000e+01 8.2259e+00 1.8261e+01 8.0230e+00 1.7986e+01 7.0969e+00 1.8189e+01 7.1420e+00 1.8084e+01 6.0932e+00 1.3603e+01
5.6234e+02 5.6234e+02 -1.5000e+01 2.4945e+01 1.5377e+01 2.4314e+01 1.4783e+01 1.4934e+01 1.3751e+01 1.4767e+01 1.3680e+01 7.1432e+00 1.2749e+01
6.3096e+02 6.3096e+02 -1.6000e+01 9.5066e+01 5.6443e+01 9.4513e+01 5.6243e+01 3.4895e+01 2.7904e+01 3.4427e+01 2.7307e+01 2.5395e+01 2.5048e+01
6.3096e+02 6.3096e+02 -1.6000e+01 5.5453e+00 1.6637e+01 4.5011e+00 1.6527e+01 4.7518e+00 1.6144e+01 4.4027e+00 1.6097e+01 4.6616e+00 1.3521e+01
6.3096e+02 6.3096e+02 -1.6000e+01 3.0334e+01 2.4491e+01 2.7750e+01 2.4257e+01 2.0417e+01 2.1057e+01 2.0071e+01 2.0970e+01 1.0144e+01 1.6633e+01
6.3096e+02 6.3096e+02 -1.6000e+01 6.4925e+01 1.9737e+01 6.4046e+01 1.9578e+01 6.2238e+01 1.9071e+01 6.1663e+01 1.8990e+01 4.0640e+00 1.8370e+01
6.3096e+02 6.3096e+02 -1.6000e+01 4.9628e+01 1.6827e+01 4.8878e+01 1.5680e+01 3.2608e+01 9.5105e+00 3.2163e+01 9.2035e+00 4.9984e+00 1.2347e+01
6.3096e+02 6.3096e+02 -1.6000e+01 1.4446e+01 1.9529e+01 1.4252e+01 1.9232e+01 8.9805e+00 1.8709e+01 8.6764e+00 1.8615e+01 3.5166e+00 1.6535e+01
6.3096e+02 6.3096e+02 -1.6000e+01 1.3355e+02 1.9546e+01 1.3214e+02 1.9257e+01 1.2479e+02 1.8580e+01 1.2448e+02 1.8436e+01 4.2368e+01 1.2692e+01
6.3096e+02 6.3096e+02 -1.6000e+01 7.9078e+00 1.4909e+01 7.3067e+00 1.4373e+01 6.6162e+00 1.5088e+01 6.4930e+00 1.5027e+01 6.6996e+00 1.3453e+01
6.3096e+02 6.3096e+02 -1.6000e+01 7.1711e+01 2.0071e+01 6.8316e+01 1.8448e+01 1.3899e+01 1.6416e+01 1.3077e+01 1.6222e+01 3.3887e+00 1.1079e+01
6.3096e+02 6.3096e+02 -1.6000e+01 8.4381e+00 1.6155e+01 7.5963e+00 1.5750e+01 4.9257e+00 1.4071e+01 4.5352e+00 1.3852e+01 4.8414e+00 1.3145e+01
7.0795e+02 7.0795e+02 -1.7000e+01 9.1339e+00 1.8045e+01 8.6257e+00 1.7502e+01 5.9429e+00 1.7718e+01 5.6547e+00 1.7533e+01 5.6344e+00 1.8824e+01
7.0795e+02 7.0795e+02 -1.7000e+01 6.7684e+01 2.1097e+01 6.7314e+01 2.0823e+01 5.0412e+01 2.0279e+01 4.9636e+01 2.0179e+01 2.7927e+00 1.7180e+01
7.0795e+02 7.0795e+02 -1.7000e+01 2.1816e+01 2.3891e+01 2.2152e+01 2.3624e+01 1.3388e+01 1.6283e+01 1.3213e+01 1.6021e+01 2.4877e+00 2.3315e+01
7.0795e+02 7.0795e+02 -1.7000e+01 6.7012e+00 1.6973e+01 6.1060e+00 1.5686e+01 4.8885e+00 1.6450e+01 4.4662e+00 1.6259e+01 4.8000e+00 1.7399e+01
7.0795e+02 7.0795e+02 -1.7000e+01 1.2396e+01 2.6724e+01 1.2230e+01 2.6687e+01 7.2810e+00 2.3716e+01 7.1258e+00 2.3680e+01 7.2655e+00 1.9086e+01
7.0795e+02 7.0795e+02 -1.7000e+01 9.4571e+00 1.6793e+01 9.0491e+00 1.5692e+01 6.6782e+00 1.4518e+01 6.5370e+00 1.4166e+01 7.6587e+00 1.4647e+01
7.0795e+02 7.0795e+02 -1.7000e+01 7.8832e+00 1.7499e+01 6.8912e+00 1.7248e+01 5.0971e+00 1.5743e+01 4.6398e+00 1.5564e+01 5.1692e+00 1.5978e+01
7.0795e+02 7.0795e+02 -1.7000e+01 5.4684e+00 1.7092e+01 4.6895e+00 1.6683e+01 5.4342e+00 1.7091e+01 5.2744e+00 1.7033e+01 5.3214e+00 1.7233e+01
7.0795e+02 7.0795e+02 -1.7000e+01 1.8068e+02 3.8619e+01 1.7956e+02 3.8410e+01 1.7405e+02 4.2772e+01 1.7363e+02 4.2679e+01 5.5951e+01 3.2814e+01
7.0795e+02 7.0795e+02 -1.7000e+01 6.6866e+01 2.1405e+01 6.6357e+01 2.1103e+01 4.7806e+01 1.9971e+01 4.7600e+01 1.9960e+01 1.8915e+01 1.8323e+01
7.9433e+02 7.9433e+02 -1.8000e+01 1.5715e+02 3.6067e+01 1.5576e+02 3.5423e+01 1.3057e+02 2.5917e+01 1.3022e+02 2.5740e+01 3.7672e+01 2.3516e+01
7.9433e+02 7.9433e+02 -1.8000e+01 1.1174e+01 2.3739e+01 1.0959e+01 2.3350e+01 7.6042e+00 2.0507e+01 7.4465e+00 2.0493e+01 7.2451e+00 1.9231e+01
7.9433e+02 7.9433e+02 -1.8000e+01 7.0631e+00 2.1869e+01 6.1690e+00 2.1245e+01 5.0411e+00 1.8860e+01 4.4358e+00 1.8609e+01 5.2350e+00 2.0000e+01
7.9433e+02 7.9433e+02 -1.8000e+01 7.9380e+01 2.4571e+01 7.8765e+01 2.3165e+01 4.7209e+01 2.2516e+01 4.6953e+01 2.2104e+01 1.2661e+01 1.9564e+01
7.9433e+02 7.9433e+02 -1.8000e+01 1.9351e+01 2.1538e+01 1.9158e+01 2.0399e+01 1.5990e+01 2.1155e+01 1.6034e+01 2.0997e+01 1.1247e+01 1.9125e+01
7.9433e+02 7.9433e+02 -1.8000e+01 1.4932e+02 3.0147e+01 1.4728e+02 2.9647e+01 3.9816e+01 7.6382e+01 3.9683e+01 7.3260e+01 1.6801e+01 2.1099e+01
7.9433e+02 7.9433e+02 -1.8000e+01 9.1422e+00 3.3873e+01 8.5593e+00 3.2696e+01 3.3046e+00 1.8569e+01 2.4348e+00 1.8333e+01 4.0800e+00 1.7805e+01
7.9433e+02 7.9433e+02 -1.8000e+01 1.5334e+02 3.5919e+01 1.4907e+02 3.5751e+01 1.0152e+01 3.9939e+01 9.6758e+00 3.9463e+01 4.0110e+00 2.2273e+01
7.9433e+02 7.9433e+02 -1.8000e+01 6.6693e+00 2.4023e+01 5.9659e+00 2.3829e+01 6.0509e+00 2.1316e+01 5.7092e+00 2.1081e+01 5.3745e+00 2.0865e+01
7.9433e+02 7.9433e+02 -1.8000e+01 1.1383e+01 2.0263e+01 1.1525e+01 1.9755e+01 1.0550e+01 1.9810e+01 1.0269e+01 1.9699e+01 8.9853e+00 1.7584e+01
8.9125e+02 8.9125e+02 -1.9000e+01 1.7398e+02 3.9137e+01 1.7142e+02 3.7686e+01 1.4952e+02 2.9422e+01 1.4923e+02 2.9327e+01 3.8245e+01 2.3855e+01
8.9125e+02 8.9125e+02 -1.9000e+01 2.7670e+01 3.2750e+01 2.6445e+01 3.2087e+01 4.6567e+00 3.1464e+01 3.9896e+00 3.1419e+01 3.3599e+00 3.2997e+01
8.9125e+02 8.9125e+02 -1.9000e+01 1.0803e+02 1.9478e+01 1.0619e+02 1.8824e+01 8.1455e+01 1.6022e+01 8.1803e+01 1.5646e+01 1.0560e+01 1.6187e+01
8.9125e+02 8.9125e+02 -1.9000e+01 1.5094e+02 8.4602e+01 1.5012e+02 8.4217e+01 9.6991e+01 3.3173e+01 9.6331e+01 3.3081e+01 2.0793e+01 3.6599e+01
8.9125e+02 8.9125e+02 -1.9000e+01 1.0740e+02 3.8428e+01 1.0582e+02 3.7944e+01 1.0090e+02 3.9290e+01 1.0076e+02 3.9138e+01 3.2207e+01 3.3195e+01
8.9125e+02 8.9125e+02 -1.9000e+01 1.4075e+01 2.5687e+01 1.2669e+01 2.5354e+01 8.7130e+00 2.5015e+01 8.3536e+00 2.4894e+01 7.3296e+00 2.6460e+01
8.9125e+02 8.9125e+02 -1.9000e+01 1.9961e+02 5.7727e+01 2.0039e+02 5.7364e+01 1.5216e+02 1.9579e+01 1.5028e+02 1.9506e+01 5.3088e+01 2.0895e+01
8.9125e+02 8.9125e+02 -1.9000e+01 7.0497e+01 4.7349e+01 6.7893e+01 4.6991e+01 3.7587e+01 2.4537e+01 3.7573e+01 2.4454e+01 1.6042e+01 2.4311e+01
8.9125e+02 8.9125e+02 -1.9000e+01 1.0966e+01 2.6976e+01 1.0878e+01 2.5952e+01 8.9957e+00 2.5801e+01 8.8406e+00 2.5706e+01 8.2521e+00 2.7910e+01
8.9125e+02 8.9125e+02 -1.9000e+01 7.8162e+01 3.0618e+01 7.9313e+01 3.0207e+01 6.1217e+01 2.4017e+01 6.0875e+01 2.3833e+01 7.0256e+00 2.2644e+01
1.0000e+03 1.0000e+03 -2.0000e+01 4.6815e+01 3.3533e+01 4.4208e+01 3.2492e+01 2.2593e+01 2.4244e+01 2.2522e+01 2.3739e+01 1.3316e+01 2.7682e+01
1.0000e+03 1.0000e+03 -2.0000e+01 4.1678e+01 2.8746e+01 4.0194e+01 2.8373e+01 1.8166e+01 2.2227e+01 1.7804e+01 2.2108e+01 5.3814e+00 2.1957e+01
1.0000e+03 1.0000e+03 -2.0000e+01 1.5794e+02 5.5394e+01 1.5567e+02 5.6549e+01 4.4626e+01 4.9017e+01 4.4533e+01 4.8345e+01 2.8063e+00 3.1194e+01
1.0000e+03 1.0000e+03 -2.0000e+01 1.3075e+02 3.8973e+01 1.2950e+02 3.7812e+01 1.0025e+02 3.4811e+01 9.9342e+01 3.4168e+01 1.2226e+01 2.9550e+01
1.0000e+03 1.0000e+03 -2.0000e+01 8.9751e+00 2.7990e+01 8.2896e+00 2.7754e+01 6.1231e+00 2.6679e+01 5.6202e+00 2.6631e+01 6.5572e+00 2.4575e+01
1.0000e+03 1.0000e+03 -2.0000e+01 1.6648e+01 3.0603e+01 1.6192e+01 3.0012e+01 6.5280e+00 2.3426e+01 5.5492e+00 2.3360e+01 7.3056e+00 2.3992e+01
1.0000e+03 1.0000e+03 -2.0000e+01 2.4134e+02 3.6249e+01 2.4003e+02 3.4545e+01 1.8371e+02 2.8073e+01 1.8347e+02 2.7985e+01 6.8594e+01 2.4364e+01
1.0000e+03 1.0000e+03 -2.0000e+01 4.6022e+01 3.6926e+01 4.5605e+01 3.6053e+01 3.2800e+01 3.7813e+01 3.2829e+01 3.7798e+01 1.7498e+01 3.6259e+01
1.0000e+03 1.0000e+03 -2.0000e+01 9.6920e+00 3.7633e+01 8.8287e+00 3.7161e+01 8.2969e+00 3.6623e+01 8.1013e+00 3.6439e+01 7.5238e+00 3.1082e+01
1.0000e+03 1.0000e+03 -2.0000e+01 2.2524e+01 3.9822e+01 2.2192e+01 3.9421e+01 1.0343e+01 3.6589e+01 1.0230e+01 3.6574e+01 1.1084e+01 3.6338e+01
